title,abstract,update_date,ai_generated
Relativistic Hydrodynamics at RHIC and LHC,"The paper provides an overview of the theoretical framework and numerical methods used to study relativistic hydrodynamics of quark-gluon plasma produced in heavy-ion collisions at the Relativistic Heavy Ion Collider (RHIC) and the Large Hadron Collider (LHC). Key findings include the importance of initial conditions, the role of viscosity, and the interplay between hydrodynamics and the underlying partonic degrees of freedom. The paper concludes by highlighting the potential future directions for research in this field.",2008-11-26,True
"Very High Energy Gamma Rays from Supernova Remnants and Constraints on
  the Galactic Interstellar Radiation Field","  The large-scale Galactic interstellar radiation field (ISRF) is the result of
stellar emission and dust re-processing of starlight. Where the energy density
of the ISRF is high (e.g., the Galactic Centre), the dominant gamma-ray
emission in individual supernova remnants (SNRs), such as G0.9+0.1, may come
from inverse Compton (IC) scattering of the ISRF. Several models of the ISRF
exist. The most recent one, which has been calculated by us, predicts a
significantly higher ISRF than the well-used model of Mathis, Mezger, and
Panagia. However,comparison with data is limited to local observations. Based
on our current estimate of the ISRF we predict the gamma-ray emission in the
SNRs G0.9+0.1 and RXJ1713, and pair-production absorption features above 20 TeV
in the spectra of G0.9+0.1, J1713-381, and J1634-472. We discuss how GLAST,
along with current and future very high energy instruments, may be able to
provide upper bounds on the large-scale ISRF.
",2008-11-26,False
"Very High Energy Gamma Rays from Supernova Remnants and Constraints on
  the Galactic Interstellar Radiation Field","This research paper investigates the origin of very high energy gamma rays observed from supernova remnants and their implications for the interstellar radiation field in the Milky Way galaxy. Using data from the High Energy Stereoscopic System (H.E.S.S.), the study shows that these gamma rays are likely produced through the interaction of accelerated particles with the interstellar medium. The results also provide new constraints on the intensity and spectrum of the interstellar radiation field, which is an important factor in understanding the propagation of cosmic rays in the galaxy. Overall, the findings contribute to our understanding of the complex processes involved in the evolution of supernova remnants and the interstellar medium, with important implications for high-energy astrophysics and particle physics.",2008-11-26,True
Optimal fluctuation approach to a directed polymer in a random medium,"  A modification of the optimal fluctuation approach is applied to study the
tails of the free energy distribution function P(F) for an elastic string in
quenched disorder both in the regions of the universal behavior of P(F) and in
the regions of large fluctuations, where the behavior of P(F) is non-universal.
The difference between the two regimes is shown to consist in whether it is
necessary or not to take into account the renormalization of parameters by the
fluctuations of disorder in the vicinity of the optimal fluctuation.
",2009-11-13,False
Optimal fluctuation approach to a directed polymer in a random medium,"In this research paper, we investigate the optimal fluctuation approach to a directed polymer in a random medium. Directed polymers are important models in statistical physics and have been extensively studied in recent years. In this work, we use the optimal fluctuation method to study the properties of directed polymers in a random medium. We derive the equations of motion for the optimal fluctuation and investigate its properties. We also consider the case of a directed polymer in a quenched random medium and derive the equation of motion for the optimal fluctuation in this case. We then use the optimal fluctuation approach to study the properties of the directed polymer in the random medium. Our results show that the optimal fluctuation approach is a powerful tool for studying directed polymers in random media and can provide insights into their behavior.",2009-11-13,True
"Implementation of a Gauss convoluted Pandel PDF for track reconstruction
  in Neutrino Telescopes","  A probability distribution function is presented which provides a realistic
description of the detection of scattered photons. The resulting probabilities
can be described analytically by means of a superposition of several special
functions. These exact expressions can be evaluated numerically only for small
distances and limited time residuals, due to computer accuracy limitations. In
this report we provide approximations for the exact expressions in different
regions of the distance-time residual space, defined by the detector geometry
and the space-time scale of an event. These approximations can be evaluated
numerically with a relative error with respect to the exact expression at the
boundaries of less than 0.001.
",2009-06-23,False
"Implementation of a Gauss convoluted Pandel PDF for track reconstruction
  in Neutrino Telescopes","This research paper focuses on the implementation of a Gauss convoluted Pandel probability density function (PDF) for track reconstruction in Neutrino Telescopes. The PDF is used to estimate the track direction and energy of neutrino-induced muons. The proposed method is compared with other reconstruction methods and is found to have better performance in terms of accuracy and resolution. The study also shows that the method is robust and can handle high levels of background noise. The outcomes of the study suggest that the Gauss convoluted Pandel PDF can be a useful tool for track reconstruction in Neutrino Telescopes, leading to improved neutrino detection and identification.",2009-06-23,True
"A Cut-free Sequent Calculus for Bi-Intuitionistic Logic: Extended
  Version","  Bi-intuitionistic logic is the extension of intuitionistic logic with a
connective dual to implication. Bi-intuitionistic logic was introduced by
Rauszer as a Hilbert calculus with algebraic and Kripke semantics. But her
subsequent ``cut-free'' sequent calculus for BiInt has recently been shown by
Uustalu to fail cut-elimination. We present a new cut-free sequent calculus for
BiInt, and prove it sound and complete with respect to its Kripke semantics.
Ensuring completeness is complicated by the interaction between implication and
its dual, similarly to future and past modalities in tense logic. Our calculus
handles this interaction using extended sequents which pass information from
premises to conclusions using variables instantiated at the leaves of failed
derivation trees. Our simple termination argument allows our calculus to be
used for automated deduction, although this is not its main purpose.
",2007-05-23,False
"A Cut-free Sequent Calculus for Bi-Intuitionistic Logic: Extended
  Version","The research paper titled ""A Cut-free Sequent Calculus for Bi-Intuitionistic Logic: Extended Version"" presents a new sequent calculus for bi-intuitionistic logic that is cut-free, meaning that it does not involve the elimination of intermediate formulas. The authors introduce a sequent calculus that is sound and complete, and they show that it has a normal form that is unique up to permutation of the premises. They also prove the cut-elimination theorem for the calculus and provide an algorithm for cut-elimination. Finally, the paper presents a number of examples and applications of the calculus. Overall, the paper provides a valuable contribution to the development of sequent calculi for bi-intuitionistic logic and lays the groundwork for further research in this area.",2007-05-23,True
"From virtual work principle to least action principle for stochastic
  dynamics","  After the justification of the maximum entropy principle for equilibrium
mechanical system from the principle of virtual work, i.e., the virtual work of
microscopic forces on the elements of a mechanical system vanishes in
thermodynamic equilibrium, we present in this paper an application of the same
principle to dynamical systems out of equilibrium. The aim of this work is to
justify a least action principle and the concurrent maximum path entropy
principle for nonequilibrium thermodynamic systems.
",2007-12-09,False
"From virtual work principle to least action principle for stochastic
  dynamics","This research paper explores the relationship between the virtual work principle and the least action principle for stochastic dynamics. The virtual work principle is commonly used in classical mechanics to describe the motion of particles in a deterministic system. However, in stochastic dynamics, this principle is not sufficient to describe the behavior of particles due to the presence of random fluctuations. Therefore, a new principle called the least action principle has been proposed to describe the behavior of particles in stochastic systems. This paper presents a theoretical framework for the least action principle and discusses its applications in various fields of physics, such as statistical mechanics and quantum mechanics. The paper also examines the limitations and challenges associated with the application of the least action principle in stochastic dynamics. Ultimately, this paper provides a comprehensive overview of the relationship between the virtual work principle and the least action principle in stochastic dynamics, highlighting the potential for further research in this area.",2007-12-09,True
Traitement Des Donnees Manquantes Au Moyen De L'Algorithme De Kohonen,"  Nous montrons comment il est possible d'utiliser l'algorithme d'auto
organisation de Kohonen pour traiter des donn\'ees avec valeurs manquantes et
estimer ces derni\`eres. Apr\`es un rappel m\'ethodologique, nous illustrons
notre propos \`a partir de trois applications \`a des donn\'ees r\'eelles.
  -----
  We show how it is possible to use the Kohonen self-organizing algorithm to
deal with data which contain missing values and to estimate them. After a
methodological recall, we illustrate our purpose from three real databases
applications.
",2007-05-23,False
Traitement Des Donnees Manquantes Au Moyen De L'Algorithme De Kohonen,This research paper focuses on the use of the Kohonen algorithm for handling missing data. The Kohonen algorithm is a type of unsupervised learning algorithm that can be used to impute missing data. The study explores the effectiveness of this algorithm in handling missing data and compares it with other commonly used imputation techniques. The results show that the Kohonen algorithm outperforms other methods in terms of imputing missing data and maintaining data quality. The study concludes that the Kohonen algorithm is a promising approach for handling missing data and can be applied in a wide range of fields.,2007-05-23,True
Dislocation Dynamics in a Crystal Lattice (Peierls-Nabarro) Relief,"  The theory of the dislocation motion in the periodic potential relief of the
crystal lattice (the Peierls-Nabarro barriers) is reviewed. On the basis of the
kink mechanism the temperature dependence of the flow stress is described for a
wide class of materials. The theory of quantum mechanical dislocation
tunnelling through the Peierls-Nabarro barriers is extended and compared with
experimental data on the plasticity of alkali halides, BCC and HCP metals at
low temperatures. The behavior of the flow stress at the range of athermic
anomalies is modeled by changing the mechanism of the dislocation motion from
the thermally activated hopping over the barriers to the quantum tunnelling
through them. Some results of previous calculations are represented in a more
explicit convenient for applications form. The pronounced effect of the
switching between the normal and the superconducting states on the flow stress
of metals is explained on the basis of the change in the dissipative properties
of the electron subsystem affecting the dislocation motion.
",2007-05-23,False
Dislocation Dynamics in a Crystal Lattice (Peierls-Nabarro) Relief,"This research paper explores the dynamics of dislocations in a crystal lattice using the Peierls-Nabarro model. The study focuses on the relief of the lattice and its impact on the movement of dislocations. By analyzing the interactions between dislocations and the lattice relief, the researchers were able to identify key factors that influence the behavior of dislocations. The study also suggests that the Peierls-Nabarro model provides an accurate representation of dislocation dynamics in crystal lattices. Overall, the research contributes to a better understanding of dislocation behavior in materials science and has potential applications in various fields such as engineering and nanotechnology.",2007-05-23,True
"A resummed perturbative estimate for the quarkonium spectral function in
  hot QCD","  By making use of the finite-temperature real-time static potential that was
introduced and computed to leading non-trivial order in Hard Thermal Loop
resummed perturbation theory in recent work, and solving numerically a
Schr\""odinger-type equation, we estimate the quarkonium (in practice,
bottomonium) contribution to the spectral function of the electromagnetic
current in hot QCD. The spectral function shows a single resonance peak which
becomes wider and then disappears as the temperature is increased beyond 450
MeV or so. This behaviour can be compared with recently attempted lattice
reconstructions of the same quantity, based on the ``maximum entropy method'',
which generically show several peaks. We also specify the dependence of our
results on the spatial momentum of the electromagnetic current, as well as on
the baryon chemical potential characterising the hot QCD plasma.
",2009-11-13,False
"A resummed perturbative estimate for the quarkonium spectral function in
  hot QCD","This research paper presents a resummed perturbative estimate for the quarkonium spectral function in hot QCD. The central focus is on the spectral function and its behavior in the presence of thermal effects. The key findings suggest that the resummed perturbative approach provides a better description of the quarkonium spectral function compared to traditional perturbation theory, particularly at high temperatures.",2009-11-13,True
An Exotic Approach to Hadron Physics,"  An exotic approach to hadrons is discussed. It is based on the recently
developed open-closed string duality explicitly conjectured as the AdS/CFT
correspondence. Mesons as well as pentaquarks are studied in this approach.
Spins are introduced as distribution functions over the string, and a second
quantization method of string theory is examined and used to estimate the mass
and decay width of various hadrons. This approach provides a way to understand
the structure of flavor by a configuration of probe branes.
",2008-11-26,False
An Exotic Approach to Hadron Physics,"The research paper titled ""An Exotic Approach to Hadron Physics"" explores the concept of exotic hadrons, which are hadrons that do not fit into the traditional quark model. The main objective of the paper is to provide an overview of the current state of research on exotic hadrons and to discuss their potential impact on our understanding of hadron physics.

The paper discusses various experimental observations of exotic hadrons, including pentaquarks, tetraquarks, and other multi-quark states. The authors also provide a theoretical framework for understanding these exotic hadrons, including the use of effective field theories and lattice QCD simulations.

One of the significant conclusions of the paper is that exotic hadrons have the potential to provide new insights into the strong force and the nature of quark confinement. The authors also suggest that the study of exotic hadrons could have practical applications in fields such as nuclear physics and particle accelerator technology.

Overall, the paper provides a comprehensive overview of the current state of research on exotic hadrons, highlighting their potential importance for advancing our understanding of hadron physics.",2008-11-26,True
A User-Friendly Code to Diagnose Chromospheric Plasmas,"  The physical interpretation of spectropolarimetric observations of lines of
neutral helium, such as those of the 10830 A multiplet, represents an excellent
opportunity for investigating the magnetism of plasma structures in the solar
chromosphere. Here we present a powerful forward modeling and inversion code
that permits either to calculate the emergent intensity and polarization for
any given magnetic field vector or to infer the dynamical and magnetic
properties from the observed Stokes profiles. This diagnostic tool is based on
the quantum theory of spectral line polarization, which self-consistently
accounts for the Hanle and Zeeman effects in the most general case of the
incomplete Paschen-Back effect regime. We also take into account radiative
transfer effects. An efficient numerical scheme based on global optimization
methods has been applied. Our Stokes inversion code permits a fast and reliable
determination of the global minimum.
",2007-05-23,False
A User-Friendly Code to Diagnose Chromospheric Plasmas,"This research paper aims to develop a user-friendly code to diagnose chromospheric plasmas. Chromospheric plasma is a crucial component in understanding the dynamics of the solar atmosphere. However, diagnosing chromospheric plasma is a complex and challenging task that requires sophisticated techniques and instrumentation. In this paper, we propose a novel approach that utilizes a code to diagnose chromospheric plasmas that is easy to use and requires minimal expertise. We use the code to analyze chromospheric plasma data obtained from ground-based telescopes and the Interface Region Imaging Spectrograph (IRIS) satellite. Our results show that the proposed code can accurately diagnose chromospheric plasmas and provide valuable insights into the dynamics of the solar atmosphere. The user-friendly nature of the code makes it accessible to a wide range of researchers, enabling a better understanding of the chromospheric plasma and its impact on the solar atmosphere.",2007-05-23,True
Scaling anomaly in cosmic string background,"  We show that the classical scale symmetry of a particle moving in cosmic
string background is broken upon inequivalent quantization of the classical
system, leading to anomaly. The consequence of this anomaly is the formation of
single bound state in the coupling interval \gamma\in(-1,1). The inequivalent
quantization is characterized by a 1-parameter family of self-adjoint extension
parameter \omega. It has been conjectured that the formation of loosely bound
state in cosmic string background may lead to the so called anomalous
scattering cross section for the particles, which is usually seen in molecular
physics.
",2008-11-26,False
Scaling anomaly in cosmic string background,"This research paper examines the phenomenon of scaling anomaly in a cosmic string background. The study focuses on the emergence of a non-trivial scaling behavior in the correlation functions of the string, which is found to be related to the presence of a conformal anomaly. The research employs a combination of analytical and numerical techniques to investigate the scaling behavior and its implications on the properties of cosmic strings. The outcomes of this study reveal that the scaling anomaly has important consequences for the cosmic string network, affecting the formation of structure and the distribution of energy. These findings have significant implications for our understanding of the evolution of cosmic strings and their role in the structure of the universe.",2008-11-26,True
"On de Broglie's quantum particle as the soliton solution of linear
  Schr\""odinger equation","  We develop a class of soliton solution of {\it linear} Schr\""odinger equation
without external potential. The quantum probability density generates its own
boundary inside which there is internal vibration whose wave number is
determined by the velocity of the particle as firstly conjectured by de
Broglie. Assuming resonance of the internal vibration will lead to quantization
of particle's momentum in term of wave number of the envelope quantum
probability density. We further show that the linearity of the Schr\""odinger
equation allows us to have non-interacting many solitons solution through
superposition, each describing a particle with equal mass.
",2009-08-19,False
"On de Broglie's quantum particle as the soliton solution of linear
  Schr\""odinger equation",This research paper explores the concept of de Broglie's quantum particle as the soliton solution of linear Schrödinger equation. The main objective is to investigate the relationship between the two theories and to determine if the soliton solution can offer a better understanding of the quantum particle. The paper examines the mathematical framework of both theories and highlights the similarities and differences. The noteworthy outcome of the study is the finding that the soliton solution can provide a new perspective on the behavior of the quantum particle. The research concludes by suggesting further exploration of this approach to gain a deeper understanding of the quantum world.,2009-08-19,True
"The Sedentary Survey of Extreme High Energy Peaked BL Lacs III. Results
  from Optical Spectroscopy","  The multi-frequency Sedentary Survey is a flux limited, statistically
well-defined sample of highly X-ray dominated BL Lacertae objects (HBLs) which
includes 150 sources. In this paper, the third of the series, we report the
results of a dedicated optical spectroscopy campaign that, together with
results from other independent optical follow up programs, led to the
spectroscopic identification of all sources in the sample. We carried out a
systematic spectroscopic campaign for the observation of all unidentified
objects of the sample using the ESO 3.6m, the KPNO 4m, and the TNG optical
telescopes. We present new identifications and optical spectra for 76 sources,
50 of which are new BL Lac objects, 18 are sources previously referred as BL
Lacs but for which no redshift information was available, and 8 are broad
emission lines AGNs. We find that the multi-frequency selection technique used
to build the survey is highly efficient (about 90%) in selecting BL Lacs
objects. We present positional and spectroscopic information for all confirmed
BL Lac objects. Our data allowed us to determined 36 redshifts out of the 50
new BL Lacs and 5 new redshifts for the previously known objects. The redshift
distribution of the complete sample is presented and compared with that of
other BL Lacs samples. For 26 sources without recognizable absorption features,
we calculated lower limits to the redshift using a method based on simulated
optical spectra with different ratios between jet and galaxy emission. For a
subsample of 38 object with high-quality spectra, we find a correlation between
the optical spectral slope, the 1.4 GHz radio luminosity, and the Ca H&K break
value, indicating that for powerful/beamed sources the optical light is
dominated by the non-thermal emission from the jet.
",2009-11-13,False
"The Sedentary Survey of Extreme High Energy Peaked BL Lacs III. Results
  from Optical Spectroscopy","This research paper presents the results of optical spectroscopy conducted on a sample of Extreme High Energy Peaked BL Lacs (EHBLs). The primary theme of the study was to investigate the nature and properties of these rare and powerful sources of gamma-ray radiation, which are believed to be associated with supermassive black holes. The study found that EHBLs exhibit a range of spectral features and properties, suggesting that they may be driven by different physical processes. The authors conclude that further observational and theoretical studies are needed to fully understand the nature of these enigmatic objects.",2009-11-13,True
"Spheroidal and torsional modes of quasistatic shear oscillations in the
  solid globe models of nuclear physics and pulsar astrophysics","  The past three decades of investigation on nuclear physics and pulsar
astrophysics have seen gradual recognition that elastodynamic approach to the
continuum mechanics of nuclear matter provides proper account of macroscopic
motions of degenerate Fermi-matter constituting interior of the nuclear
material objects, the densest of all known today. This paper focuses on one
theoretical issue of this development which is concerned with oscillatory
behavior of a viscoelastic solid globe in the regime of quasistatic,
force-free, non-compressional oscillations less investigated in the literature
compared to oscillations in the regime of standing shear waves. We show that in
this case the problem of computing frequency and lifetime of spheroidal and
torsional modes of non-radial shear vibrations damped by viscosity can be
unambiguously resolved by working from the energy balance equation and taking
advantage of the Rayleigh's variational method. The efficiency of this method
is demonstrated by solid globe models of nuclear physics and pulsar
astrophysics dealing with oscillations of a spherical mass of a viscoelastic
Fermi-solid with homogeneous and non-homogeneous profiles of the bulk density,
the shear modulus, and the shear viscosity.
",2009-06-23,False
"Spheroidal and torsional modes of quasistatic shear oscillations in the
  solid globe models of nuclear physics and pulsar astrophysics",This paper investigates the spheroidal and torsional modes of quasistatic shear oscillations in solid globe models of nuclear physics and pulsar astrophysics. The study utilizes mathematical models to analyze the behavior of these modes and their impact on the internal structure and dynamics of these systems. The research aims to provide a better understanding of the fundamental physical principles that govern these phenomena and their potential applications in the field of astrophysics. The findings offer insights into the behavior of shear oscillations and their role in the formation and evolution of pulsars and other celestial bodies.,2009-06-23,True
Parallelizing Quantum Circuits,"  We present a novel automated technique for parallelizing quantum circuits via
forward and backward translation to measurement-based quantum computing
patterns and analyze the trade off in terms of depth and space complexity. As a
result we distinguish a class of polynomial depth circuits that can be
parallelized to logarithmic depth while adding only polynomial many auxiliary
qubits. In particular, we provide for the first time a full characterization of
patterns with flow of arbitrary depth, based on the notion of influencing paths
and a simple rewriting system on the angles of the measurement. Our method
leads to insightful knowledge for constructing parallel circuits and as
applications, we demonstrate several constant and logarithmic depth circuits.
Furthermore, we prove a logarithmic separation in terms of quantum depth
between the quantum circuit model and the measurement-based model.
",2012-02-22,False
Parallelizing Quantum Circuits,"This research paper focuses on parallelizing quantum circuits, aiming to reduce the execution time of quantum algorithms. The authors propose a parallelization scheme based on graph theory and implement it using the IBM Qiskit framework. Experimental results show that the proposed method can significantly reduce the execution time of various quantum circuits without compromising their accuracy. The study concludes that parallelization is a promising approach for improving the performance of quantum algorithms on current and future quantum computing platforms.",2012-02-22,True
Quantum memory for images - a quantum hologram,"  Matter-light quantum interface and quantum memory for light are important
ingredients of quantum information protocols, such as quantum networks,
distributed quantum computation, etc. In this Letter we present a spatially
multimode scheme for quantum memory for light, which we call a quantum
hologram. Our approach uses a multi-atom ensemble which has been shown to be
efficient for a single spatial mode quantum memory. Due to the multi-atom
nature of the ensemble it is capable of storing many spatial modes, a feature
critical for the present proposal. A quantum hologram has a higher storage
capacity compared to a classical hologram, and is capable of storing quantum
features of an image, such as multimode superposition and entangled quantum
states, something that a standard hologram is unable to achieve. Due to optical
parallelism, the information capacity of the quantum hologram will obviously
exceed that of a single-mode scheme.
",2009-11-13,False
Quantum memory for images - a quantum hologram,"This research paper explores the development of a quantum memory system for storing and retrieving images using the concept of a quantum hologram. The study investigates the theoretical basis of the proposed quantum memory system and presents a practical implementation of the quantum hologram. The experimental results demonstrate that the quantum memory system is capable of storing and retrieving images with high fidelity and efficiency. Furthermore, the study discusses the potential applications of the quantum memory system in image processing and communication. The proposed quantum memory system has significant implications for the field of quantum information processing and can pave the way for the development of more advanced quantum technologies.",2009-11-13,True
Financial time-series analysis: A brief overview,"  Prices of commodities or assets produce what is called time-series. Different
kinds of financial time-series have been recorded and studied for decades.
Nowadays, all transactions on a financial market are recorded, leading to a
huge amount of data available, either for free in the Internet or commercially.
Financial time-series analysis is of great interest to practitioners as well as
to theoreticians, for making inferences and predictions. Furthermore, the
stochastic uncertainties inherent in financial time-series and the theory
needed to deal with them make the subject especially interesting not only to
economists, but also to statisticians and physicists. While it would be a
formidable task to make an exhaustive review on the topic, with this review we
try to give a flavor of some of its aspects.
",2015-05-13,False
Financial time-series analysis: A brief overview,"The research paper titled ""Financial time-series analysis: A brief overview"" presents a comprehensive overview of financial time-series analysis, which is used to analyze and model financial data. The main objective of the paper is to provide a brief overview of the various techniques used in financial time-series analysis, including time-series modeling, forecasting, and statistical inference techniques.

The paper highlights the significance of financial time-series analysis in understanding the trends and patterns in financial data, and in making informed decisions about investment strategies. The authors discuss various statistical models used in financial time-series analysis, including autoregressive integrated moving average (ARIMA), autoregressive conditional heteroskedasticity (ARCH), and general autoregressive conditional heteroskedasticity (GARCH).

The paper concludes that financial time-series analysis is a powerful tool for understanding the dynamics of financial markets and making informed investment decisions. The authors highlight the need for further research in this area to develop more accurate and reliable models for financial time-series analysis. Overall, the paper provides a useful overview of the field of financial time-series analysis and its significance in financial markets.",2015-05-13,True
"Detection of a 1258 Hz high-amplitude kilohertz quasi-periodic
  oscillation in the ultra-compact X-ray binary 1A 1246-588","  We have observed the ultra-compact low-mass X-ray binary (LMXB) 1A 1246-588
with the Rossi X-ray Timing Explorer (RXTE). In this manuscript we report the
discovery of a kilohertz quasi-periodic oscillation (QPO) in 1A 1246-588. The
kilohertz QPO was only detected when the source was in a soft high-flux state
reminiscent of the lower banana branch in atoll sources. Only one kilohertz QPO
peak is detected at a relatively high frequency of 1258+-2 Hz and at a single
trial significance of more than 7 sigma. Kilohertz QPOs with a higher frequency
have only been found on two occasions in 4U 0614+09. Furthermore, the frequency
is higher than that found for the lower kilohertz QPO in any source, strongly
suggesting that the QPO is the upper of the kilohertz QPO pair often found in
LMXBs. The full-width at half maximum is 25+-4 Hz, making the coherence the
highest found for an upper kilohertz QPO. From a distance estimate of ~6 kpc
from a radius expansion burst we derive that 1A 1246-588 is at a persistent
flux of ~0.2-0.3 per cent of the Eddington flux, hence 1A 1246-588 is one of
the weakest LMXBs for which a kilohertz QPO has been detected. The
root-mean-square (rms) amplitude in the 5-60 keV band is 27+-3 per cent, this
is the highest for any kilohertz QPO source so far, in line with the general
anti-correlation between source luminosity and rms amplitude of the kilohertz
QPO peak identified before. Using the X-ray spectral information we produce a
colour-colour diagram. The source behaviour in this diagram provides further
evidence for the atoll nature of the source.
",2009-06-23,False
"Detection of a 1258 Hz high-amplitude kilohertz quasi-periodic
  oscillation in the ultra-compact X-ray binary 1A 1246-588","The research paper titled ""Detection of a 1258 Hz high-amplitude kilohertz quasi-periodic oscillation in the ultra-compact X-ray binary 1A 1246-588"" focuses on the detection of a high-amplitude kilohertz quasi-periodic oscillation in the ultra-compact X-ray binary 1A 1246-588. The primary focus of the study is to investigate the properties of the oscillation and its origin. Using data obtained from the Rossi X-ray Timing Explorer, the authors were able to confirm the presence of the oscillation and track its evolution over time. The study provides valuable insights into the physical properties of ultra-compact X-ray binaries and the behavior of the high-frequency oscillations detected in these systems. The outcomes of the study suggest that the observed oscillation is likely due to the accretion process in the binary system.",2009-06-23,True
Surface gap solitons at a nonlinearity interface,"  We demonstrate existence of waves localized at the interface of two nonlinear
periodic media with different coefficients of the cubic nonlinearity via the
one-dimensional Gross--Pitaevsky equation. We call these waves the surface gap
solitons (SGS). In the case of smooth symmetric periodic potentials, we study
analytically bifurcations of SGS's from standard gap solitons and determine
numerically the maximal jump of the nonlinearity coefficient allowing for the
SGS existence. We show that the maximal jump vanishes near the thresholds of
bifurcations of gap solitons. In the case of continuous potentials with a jump
in the first derivative at the interface, we develop a homotopy method of
continuation of SGS families from the solution obtained via gluing of parts of
the standard gap solitons and study existence of SGS's in the photonic band
gaps. We explain the termination of the SGS families in the interior points of
the band gaps from the bifurcation of linear bound states in the continuous
non-smooth potentials.
",2009-11-13,False
Surface gap solitons at a nonlinearity interface,"This research paper investigates the existence and properties of surface gap solitons at the interface between two media with different nonlinearities. The study uses numerical simulations and shows that these solitons can exist at certain parameter regimes, even when standard gap solitons are not possible. The paper also provides insights into the relationship between the soliton's properties and the nonlinearity interface's characteristics. The results suggest potential applications in nonlinear optics and photonics for controlling light propagation at interfaces.",2009-11-13,True
I. The mass gap and solution of the quark confinement problem in QCD,"  Using the previously derived confining gluon propagator, the corresponding
system of equations determining the quark propagator is derived. The system of
equations consists of the Schwinger-Dyson equation for the quark propagator
itself, which includes the zero momentum transfer quark-gluon vertex. It is
complemented by the Slavnov-Taylor identity for this vertex. The quark equation
depends explicitly on the mass gap, determining the scale of the truly
nonperturbative dynamics in the QCD ground state. The obtained system of
equations is manifestly gauge-invariant, i.e., does not depend explicitly on
the gauge-fixing parameter. It is also free from all the types of the
perturbative contributions (""contaminations""), which may appear at the
fundamental quark-gluon level.
",2007-05-23,False
I. The mass gap and solution of the quark confinement problem in QCD,"Abstract:

Quantum Chromodynamics (QCD) is a fundamental theory of the strong interaction that describes the behavior of quarks and gluons. Despite its success in explaining various phenomena, the theory still faces some fundamental challenges, including the mass gap and the confinement of quarks. In this paper, we review the current understanding of these problems in QCD and discuss recent developments in the field. We focus on the concept of the mass gap and how it relates to the behavior of quarks and gluons at high energies. We also discuss the various approaches that have been proposed to solve the confinement problem, including lattice QCD simulations and effective field theories. Finally, we highlight some of the open questions and future directions in the field and emphasize the importance of continued research in understanding the fundamental properties of QCD.",2007-05-23,True
Information Theoretic Proofs of Entropy Power Inequalities,"  While most useful information theoretic inequalities can be deduced from the
basic properties of entropy or mutual information, up to now Shannon's entropy
power inequality (EPI) is an exception: Existing information theoretic proofs
of the EPI hinge on representations of differential entropy using either Fisher
information or minimum mean-square error (MMSE), which are derived from de
Bruijn's identity. In this paper, we first present an unified view of these
proofs, showing that they share two essential ingredients: 1) a data processing
argument applied to a covariance-preserving linear transformation; 2) an
integration over a path of a continuous Gaussian perturbation. Using these
ingredients, we develop a new and brief proof of the EPI through a mutual
information inequality, which replaces Stam and Blachman's Fisher information
inequality (FII) and an inequality for MMSE by Guo, Shamai and Verd\'u used in
earlier proofs. The result has the advantage of being very simple in that it
relies only on the basic properties of mutual information. These ideas are then
generalized to various extended versions of the EPI: Zamir and Feder's
generalized EPI for linear transformations of the random variables, Takano and
Johnson's EPI for dependent variables, Liu and Viswanath's
covariance-constrained EPI, and Costa's concavity inequality for the entropy
power.
",2016-11-17,False
Information Theoretic Proofs of Entropy Power Inequalities,"This research paper focuses on information theoretic proofs of entropy power inequalities. The primary objective is to establish a unified framework for deriving entropy power inequalities for various classes of probability distributions. The significant findings of the study include the development of a novel proof technique that can be used to establish entropy power inequalities for a broad range of probability distributions, regardless of their specific properties. The study concludes that the proposed framework can help to simplify the derivation of entropy power inequalities, leading to more efficient and effective communication system designs.",2016-11-17,True
"Van der Waals interaction between a microparticle and a single-wall
  carbon nanotube","  The Lifshitz-type formulas describing the free energy and the force of the
van der Waals interaction between an atom (molecule) and a single-wall carbon
nanotube are obtained. The single-wall nanotube is considered as a cylindrical
sheet carrying a two-dimensional free electron gas with appropriate boundary
conditions on the electromagnetic field. The obtained formulas are used to
calculate the van der Waals free energy and force between a hydrogen atom
(molecule) and single-wall carbon nanotubes of different radia. Comparison
studies of the van der Waals interaction of hydrogen atoms with single- and
multi-wall carbon nanotubes show that depending on atom-nanotube separation
distance the idealization of graphite dielectric permittivity is already
applicable to nanotubes with only two or three walls.
",2009-11-13,False
"Van der Waals interaction between a microparticle and a single-wall
  carbon nanotube","The research paper titled ""Van der Waals interaction between a microparticle and a single-wall carbon nanotube"" aims to investigate the behavior of van der Waals forces between a microparticle and a single-wall carbon nanotube (SWCNT). The researchers used atomic force microscopy (AFM) to measure the interaction forces in a controlled environment.

The study found that the van der Waals forces between a microparticle and SWCNT are highly dependent on the distance between the two objects. At larger distances, the forces are weak, and at shorter distances, they increase significantly. The researchers also observed that the van der Waals forces vary with the size and shape of the microparticle.

The results of the study have significant implications for the development of nanoscale devices and materials. The findings provide insights into the behavior of van der Waals forces at the nanoscale, which can be used to design novel materials and devices with tailored properties. Additionally, the study highlights the importance of understanding intermolecular forces in the design and development of nanoscale systems.",2009-11-13,True
