title,abstract,update_date,ai_generated
Chaos and Complexity of quantum motion,"  The problem of characterizing complexity of quantum dynamics - in particular
of locally interacting chains of quantum particles - will be reviewed and
discussed from several different perspectives: (i) stability of motion against
external perturbations and decoherence, (ii) efficiency of quantum simulation
in terms of classical computation and entanglement production in operator
spaces, (iii) quantum transport, relaxation to equilibrium and quantum mixing,
and (iv) computation of quantum dynamical entropies. Discussions of all these
criteria will be confronted with the established criteria of integrability or
quantum chaos, and sometimes quite surprising conclusions are found. Some
conjectures and interesting open problems in ergodic theory of the quantum many
problem are suggested.
",2009-11-13,False
Chaos and Complexity of quantum motion,"The research paper explores the chaotic and complex behavior of quantum systems, focusing on the relationship between classical and quantum mechanics. The study uses numerical simulations to investigate the dynamics of a quantum particle in a potential well, revealing the emergence of chaotic behavior as the system evolves. The paper concludes that the complexity of quantum motion is a fundamental property of the quantum world, and that classical mechanics cannot fully explain the behavior of quantum systems. The findings highlight the need for a deeper understanding of quantum mechanics and its implications for future technological advancements.",2009-11-13,True
"Dust Formation and He II 4686 emission in the Dense Shell of the
  Peculiar Type Ib Supernova 2006jc","  We present evidence for the formation of dust grains in an unusual Type Ib SN
based on late-time spectra of SN 2006jc. The progenitor suffered an LBV-like
outburst just 2 yr earlier, and we propose that the dust formation is a
consequence of the SN blast wave overtaking that LBV-like shell. The key
evidence for dust formation is (a) the appearance of a red/near-IR continuum
source fit by 1600 K graphite grains, and (b) fading of the redshifted sides of
He I emission lines, yielding progressively more asymmetric blueshifted lines
as dust obscures receding material. This provides the strongest case yet for
dust formation in any SN Ib/c. Both developments occurred between 51 and 75 d
after peak, while other SNe observed to form dust did so after a few hundred
days. Geometric considerations indicate that dust formed in the dense swept-up
shell between the forward and reverse shocks, and not in the freely expanding
SN ejecta. Rapid cooling leading to dust formation may have been aided by
extremely high shell densities, as indicated by He I line ratios. The brief
epoch of dust formation is accompanied by He II 4686 emission and enhanced
X-ray emission. These clues suggest that the unusual dust formation in this
object was not due to properties of the SN itself, but instead -- like most
peculiarities of SN 2006jc -- was a consequence of the dense environment
created by an LBV-like eruption 2 yr before the SN.
",2011-03-31,False
"Dust Formation and He II 4686 emission in the Dense Shell of the
  Peculiar Type Ib Supernova 2006jc","This research paper investigates the dense shell of the peculiar Type Ib supernova 2006jc, focusing on the formation of dust and He II 4686 emission. Through analyzing spectroscopic data, the study finds evidence of dust formation and suggests that the presence of this dust may have contributed to the observed He II 4686 emission. The paper concludes that the dense shell of supernova 2006jc presents a unique opportunity for studying the complex processes involved in supernova explosions and the evolution of supernova remnants.",2011-03-31,True
"Effect of a Zeeman field on the superconductor-ferromagnet transition in
  metallic grains","  We investigate the competition between pairing correlations and
ferromagnetism in small metallic grains in the presence of a Zeeman field. Our
analysis is based on the universal Hamiltonian, valid in the limit of large
Thouless conductance. We show that the coexistence regime of superconducting
and ferromagnetic correlations can be made experimentally accessible by tuning
an external Zeeman field. We compare the exact solution of the model with a
mean-field theory and find that the latter cannot describe pairing correlations
in the intermediate regime. We also study the occurrence of spin jumps across
the phase boundary separating the superconducting and coexistence regimes.
",2015-05-13,False
"Effect of a Zeeman field on the superconductor-ferromagnet transition in
  metallic grains","The research paper titled ""Effect of a Zeeman field on the superconductor-ferromagnet transition in metallic grains"" explores the impact of a magnetic field on the transition between a superconducting and ferromagnetic state in metallic grains. The study uses numerical simulations to investigate the behavior of these materials under different conditions and demonstrates that the presence of a Zeeman field can significantly affect the superconductor-ferromagnet transition. The paper concludes that the Zeeman field plays a crucial role in determining the behavior of these materials, and further research is needed to fully understand the underlying mechanisms. Overall, the study highlights the importance of considering magnetic fields when studying the properties of metallic grains.",2015-05-13,True
"Phylogenetic mixtures on a single tree can mimic a tree of another
  topology","  Phylogenetic mixtures model the inhomogeneous molecular evolution commonly
observed in data. The performance of phylogenetic reconstruction methods where
the underlying data is generated by a mixture model has stimulated considerable
recent debate. Much of the controversy stems from simulations of mixture model
data on a given tree topology for which reconstruction algorithms output a tree
of a different topology; these findings were held up to show the shortcomings
of particular tree reconstruction methods. In so doing, the underlying
assumption was that mixture model data on one topology can be distinguished
from data evolved on an unmixed tree of another topology given enough data and
the ``correct'' method. Here we show that this assumption can be false. For
biologists our results imply that, for example, the combined data from two
genes whose phylogenetic trees differ only in terms of branch lengths can
perfectly fit a tree of a different topology.
",2007-06-30,False
"Phylogenetic mixtures on a single tree can mimic a tree of another
  topology","This research paper investigates the phenomenon of phylogenetic mixtures, where multiple evolutionary processes occur on a single tree. The study finds that these mixtures can create a tree topology that mimics another, despite being distinct in their underlying evolutionary processes. The research provides insights into the potential pitfalls of inferring evolutionary relationships based solely on tree topology and highlights the importance of considering multiple evolutionary processes in phylogenetic analysis. The findings suggest that caution should be exercised when interpreting tree topologies and emphasize the need for more comprehensive approaches to phylogenetic analysis.",2007-06-30,True
"Scaling Behaviors of Graphene Nanoribbon FETs: A Three Dimensional
  Quantum Simulation Study","  The scaling behaviors of graphene nanoribbon (GNR) Schottky barrier
field-effect transistors (SBFETs) are studied by solving the non-equilibrium
Green's function (NEGF) transport equation in an atomistic basis set
self-consistently with a three-dimensional Poisson equation. The armchair edge
GNR channel shares similarities with a zigzag CNT, but it has a different
geometry and quantum confinement boundary condition in the transverse
direction. The results indicate that the I-V characteristics are ambipolar and
strongly depend on the GNR width because the bandgap of the GNR is
approximately inversely proportional to its width, which agrees with recent
experiments. A multiple gate geometry improves immunity to short channel
effects, but it offers smaller improvement than it does for Si MOSFETs in terms
of the on-current and transconductance. Reducing the oxide thickness is more
useful for improving transistor performance than using a high-k gate insulator.
Significant increase of the minimal leakage current is observed when the
channel length is scaled below 10nm because the small effective mass
facilitates strong source-drain tunneling. The GNRFET, therefore, does not
promise extending the ultimate scaling limit of Si MOSFETs. The intrinsic
switching speed of a GNR SBFET, however, is several times faster than that of
Si MOSFETs, which could lead to promising high speed electronics applications,
where the large leakage of GNR SBFETs is of less concern.
",2009-11-13,False
"Scaling Behaviors of Graphene Nanoribbon FETs: A Three Dimensional
  Quantum Simulation Study","This research paper investigates the scaling behaviors of graphene nanoribbon field-effect transistors (GNRFETs) using a three-dimensional quantum simulation study. The central focus is on analyzing the performance of GNRFETs with varying channel lengths and widths. The results show that the device performance deteriorates as the channel length increases beyond a certain threshold, while the width has a negligible effect on the device performance. Additionally, the study provides insights into the impact of quantum confinement on the GNRFET performance. Overall, the findings could aid in the design and optimization of GNRFETs for future electronic applications.",2009-11-13,True
Nonlinearity-assisted quantum tunneling in a matter-wave interferometer,"  We investigate the {\em nonlinearity-assisted quantum tunneling} and
formation of nonlinear collective excitations in a matter-wave interferometer,
which is realised by the adiabatic transformation of a double-well potential
into a single-well harmonic trap. In contrast to the linear quantum tunneling
induced by the crossing (or avoided crossing) of neighbouring energy levels,
the quantum tunneling between different nonlinear eigenstates is assisted by
the nonlinear mean-field interaction. When the barrier between the wells
decreases, the mean-field interaction aids quantum tunneling between the ground
and excited nonlinear eigenstates. The resulting {\em non-adiabatic evolution}
depends on the input states. The tunneling process leads to the generation of
dark solitons, and the number of the generated dark solitons is highly
sensitive to the matter-wave nonlinearity. The results of the numerical
simulations of the matter-wave dynamics are successfully interpreted with a
coupled-mode theory for multiple nonlinear eigenstates.
",2007-10-25,False
Nonlinearity-assisted quantum tunneling in a matter-wave interferometer,This research paper investigates the nonlinearity-assisted quantum tunneling in a matter-wave interferometer. The primary focus is on the influence of nonlinearity on the tunneling process in a Bose-Einstein condensate. The study reveals that nonlinearity can enhance the tunneling probability and lead to a distinctive interference pattern. The findings suggest that nonlinearity can be utilized to control and manipulate the tunneling process in matter-wave interferometers.,2007-10-25,True
"Temporal and diffraction effects in entanglement creation in an optical
  cavity","  A practical scheme for entanglement creation between distant atoms located
inside a single-mode optical cavity is discussed. We show that the degree of
entanglement and the time it takes for the entanglement to reach its optimum
value is a sensitive function the initial conditions and the position of the
atoms inside the cavity mode. It is found that the entangled properties of the
two atoms can readily be extracted from dynamics of a simple two-level system.
Effectively, we engineer two coupled qubits whose the dynamics are analogous to
that of a driven single two-level system. It is found that spatial variations
of the coupling constants actually help to create transient entanglement which
may appear on the time scale much longer than that predicted for the case of
equal coupling constants. When the atoms are initially prepared in an entangled
state, they may remain entangled for all times. We also find that the
entanglement exhibits an interesting phenomenon of diffraction when the the
atoms are located between the nodes and antinodes of the cavity mode. The
diffraction pattern of the entanglement varies with time and we explain this
effect in terms of the quantum property of complementarity, which is manifested
as a tradeoff between the knowledge of energy of the exchanged photon versus
the evolution time of the system.
",2015-05-13,False
"Temporal and diffraction effects in entanglement creation in an optical
  cavity",This research paper explores the temporal and diffraction effects in entanglement creation within an optical cavity. The study utilizes a theoretical model to investigate how these effects impact the entanglement generation process. The results reveal that the entanglement creation is highly dependent on the cavity parameters and the input state. The study concludes that understanding the impact of temporal and diffraction effects is crucial for the design and optimization of entangled photon sources.,2015-05-13,True
A search for OH 6 GHz maser emission towards southern supernova remnants,"  OH masers at 1720 MHz have proven to be excellent indicators of interactions
between supernova remnants and molecular clouds. Recent calculations suggest
that the 6049 MHz OH maser line is excited for higher column densities than for
the 1720 MHz line. It is therefore a potentially valuable indicator of
remnant-cloud interaction.
  We present preliminary results of a survey using the Parkes Methanol
Multibeam receiver for 6049 MHz and 6035/6030 MHz OH masers towards 36
supernova remnants and 4 fields in the Large and Small Magellanic Clouds. While
no 6049 MHz masers have been found, three new sites of 6035 and 6030 MHz OH
maser emission have been discovered in star-forming regions.
",2009-11-13,False
A search for OH 6 GHz maser emission towards southern supernova remnants,"This research paper presents the results of a search for 6 GHz OH maser emission towards southern supernova remnants using the Australia Telescope Compact Array. The study found no evidence of maser emission towards the selected supernova remnants, indicating that masers may not be a common feature in these objects. The absence of maser emission also implies that the supernova remnants do not host dense molecular gas, which is required for maser amplification.",2009-11-13,True
"The Connection between Star-Forming Galaxies, AGN Host Galaxies and
  Early-Type Galaxies in the SDSS","  We present a study of the connection between star-forming galaxies, AGN host
galaxies, and normal early-type galaxies in the Sloan Digital Sky Survey
(SDSS). Using the SDSS DR5 and DR4plus data, we select our early-type galaxy
sample in the color versus color-gradient space, and we classify the spectral
types of the selected early-type galaxies into normal, star-forming, Seyfert,
and LINER classes, using several spectral line flux ratios. We investigate the
slope in the fundamental space for each class of early-type galaxies and find
that there are obvious differences in the slopes of the fundamental planes
(FPs) among the different classes of early-type galaxies, in the sense that the
slopes for Seyferts and star-forming galaxies are flatter than those for normal
galaxies and LINERs. This may be the first identification of the systematic
variation of the FP slope among the subclasses of early-type galaxies. The
difference in the FP slope might be caused by the difference in the degree of
nonhomology among different classes or by the difference of gas contents in
their merging progenitors. One possible scenario is that the AGN host galaxies
and star-forming galaxies are formed by gas-rich merging and that they may
evolve into normal early-type galaxies after finishing their star formation or
AGN activities.
",2009-11-13,False
"The Connection between Star-Forming Galaxies, AGN Host Galaxies and
  Early-Type Galaxies in the SDSS","This research paper investigates the connection between star-forming galaxies, AGN host galaxies, and early-type galaxies in the Sloan Digital Sky Survey. The primary objective is to understand how these different types of galaxies are related and how their properties differ. The study uses a combination of spectroscopic and photometric data to analyze the galaxies' characteristics, including their stellar populations, morphology, and star formation rates. The results show that there is a significant correlation between the presence of active galactic nuclei and the properties of their host galaxies, such as their mass and morphology. Additionally, the study finds that early-type galaxies are generally less likely to have active star formation compared to star-forming and AGN host galaxies. These findings provide insight into the formation and evolution of galaxies and their different types.",2009-11-13,True
"Cosmological Symmetry Breaking, Pseudo-scale invariance, Dark Energy and
  the Standard Model","  The energy density of the universe today may be dominated by the vacuum
energy of a slowly rolling scalar field. Making a quantum expansion around such
a time dependent solution is found to break fundamental symmetries of quantum
field theory. We call this mechanism cosmological symmetry breaking and argue
that it is different from the standard phenomenon of spontaneous symmetry
breaking. We illustrate this with a toy scalar field theory, whose action
displays a U(1) symmetry. We identify a symmetry, called pseudo-scale
invariance, which sets the cosmological constant exactly equal to zero, both in
classical and quantum theory. This symmetry is also broken cosmologically and
leads to a nonzero vacuum or dark energy. The slow roll condition along with
the observed value of dark energy leads to a value of the background scalar
field of the order of Planck mass. We also consider a U(1) gauge symmetry
model. Cosmological symmetry breaking, in this case, leads to a non zero mass
for the vector field. We also show that a cosmologically broken pseudo-scale
invariance can generate a wide range of masses.
",2008-11-26,False
"Cosmological Symmetry Breaking, Pseudo-scale invariance, Dark Energy and
  the Standard Model","This paper explores the connection between cosmological symmetry breaking, pseudo-scale invariance, dark energy, and the standard model. It proposes a modified theory in which the Higgs field plays a key role in driving the acceleration of the universe, providing a possible explanation for dark energy. The study also suggests that the universe may exhibit a pseudo-scale invariance, which could explain the observed cosmic microwave background fluctuations. The findings highlight the importance of understanding the interplay between fundamental physics and cosmology in resolving some of the most challenging problems in modern science.",2008-11-26,True
"Inference on Eigenvalues of Wishart Distribution Using Asymptotics with
  respect to the Dispersion of Population Eigenvalues","  In this paper we derive some new and practical results on testing and
interval estimation problems for the population eigenvalues of a Wishart matrix
based on the asymptotic theory for block-wise infinite dispersion of the
population eigenvalues. This new type of asymptotic theory has been developed
by the present authors in Takemura and Sheena (2005) and Sheena and Takemura
(2007a,b) and in these papers it was applied to point estimation problem of
population covariance matrix in a decision theoretic framework. In this paper
we apply it to some testing and interval estimation problems. We show that the
approximation based on this type of asymptotics is generally much better than
the traditional large-sample asymptotics for the problems.
",2009-01-27,False
"Inference on Eigenvalues of Wishart Distribution Using Asymptotics with
  respect to the Dispersion of Population Eigenvalues","The research paper explores the problem of statistical inference on the eigenvalues of a Wishart distribution, which arises in many applications, such as multivariate analysis and signal processing. The authors propose a new method that uses asymptotics with respect to the dispersion of population eigenvalues to estimate the eigenvalues of the Wishart distribution. The proposed method is based on an analytical formula for the asymptotic behavior of the eigenvalues of the Wishart distribution. The authors prove the consistency and asymptotic normality of the proposed estimator, and provide a simulation study to demonstrate its performance. The main finding of the research is that the proposed method outperforms existing methods in terms of accuracy and efficiency. The paper concludes that the proposed method can be used in a wide range of applications where inference on the eigenvalues of a Wishart distribution is required.",2009-01-27,True
"On the Prospects for Detection and Identification of Low-Frequency
  Oscillation Modes in Rotating B Type Stars","  We study how rotation affects observable amplitudes of high-order g- and
mixed r/g-modes and examine prospects for their detection and identification.
Our formalism, which is described in some detail, relies on a nonadiabatic
generalization of the traditional approximation. Numerical results are
presented for a number of unstable modes in a model of SPB star, at rotation
rates up to 250 km/s. It is shown that rotation has a large effect on mode
visibility in light and in mean radial velocity variations. In most cases, fast
rotation impairs mode detectability of g-modes in light variation, as Townsend
(2003b) has already noted, but it helps detection in radial velocity variation.
The mixed modes, which exist only at sufficiently fast rotation, are also more
easily seen in radial velocity. The amplitude ratios and phase differences are
strongly dependent on the aspect, the rotational velocity and on the mode. The
latter dependence is essential for mode identification.
",2007-05-23,False
"On the Prospects for Detection and Identification of Low-Frequency
  Oscillation Modes in Rotating B Type Stars","This research paper explores the detection and identification of low-frequency oscillation modes in rotating B-type stars. The authors analyze data from the TESS and Kepler space telescopes to study the pulsational properties of these stars. They find that rotation affects the frequency and amplitude of oscillation modes, making it difficult to accurately identify them. However, they suggest that a combination of observational and theoretical methods may improve the prospects for detecting and characterizing these modes in the future.",2007-05-23,True
"Boundary Effects in Local Inflation and Spectrum of Density
  Perturbations","  We observe that when a local patch in a radiation filled Robertson-Walker
universe inflates by some reason, outside perturbations can enter into the
inflating region. Generally, the physical wavelengths of these perturbations
become larger than the Hubble radius as they cross into the inflating space and
their amplitudes freeze out immediately. It turns out that the corresponding
power spectrum is not scale invariant. Although these perturbations cannot
reach out to a distance inner observer shielded by a de Sitter horizon, they
still indicate a curious boundary effect in local inflationary scenarios.
",2008-11-26,False
"Boundary Effects in Local Inflation and Spectrum of Density
  Perturbations","This research paper investigates the impact of boundary effects on local inflation and the resulting spectrum of density perturbations. The main objectives of the study are to analyze how boundary conditions influence the behavior of scalar fields during inflation and to study the resulting effects on the spectrum of density perturbations. The paper uses numerical simulations to examine the behavior of scalar fields and the resulting perturbation spectrum in different boundary conditions. The key findings of the study suggest that boundary effects can significantly influence the spectrum of density perturbations, leading to deviations from the standard predictions of inflationary models. The study also highlights the importance of accurately accounting for boundary conditions in inflationary models to improve the accuracy of predictions for the early universe.",2008-11-26,True
ALMA : Fourier phase analysis made possible,"  Fourier phases contain a vast amount of information about structure in direct
space, that most statistical tools never tap into. We address ALMA's ability to
detect and recover this information, using the probability distribution
function (PDF) of phase increments, and the related concepts of phase entropy
and phase structure quantity. We show that ALMA, with its high dynamical range,
is definitely needed to achieve significant detection of phase structure, and
that it will do so even in the presence of a fair amount of atmospheric phase
noise. We also show that ALMA should be able to recover the actual ""amount"" of
phase structure in the noise-free case, if multiple configurations are used.
",2007-05-23,False
ALMA : Fourier phase analysis made possible,"The research paper titled ""ALMA: Fourier phase analysis made possible"" discusses the implementation of a new method to measure the Fourier phase of interferometric data obtained by the Atacama Large Millimeter/submillimeter Array (ALMA). The method uses a statistical approach to estimate the phase errors and correct them, resulting in high-quality images with improved resolution and sensitivity. The authors demonstrate the effectiveness of the method by applying it to various ALMA datasets, including observations of nearby galaxies and protoplanetary disks. The study concludes that the Fourier phase analysis method is a valuable tool for improving the quality of interferometric data and enhancing our understanding of the underlying astrophysical processes.",2007-05-23,True
"New fluctuation-driven phase transitions and critical phenomena in
  unconventional superconductors","  Using the renormalization group method, new type of fluctuation-driven first
order phase transitions and critical phenomena are predicted for certain
classes of ferromagnetic superconductors and superfluids with unconventional
(spin-triplet) Cooper pairing. The problem for the quantum phase transitions at
extremely low and zero temperatures is also discussed. The results can be
applied to a wide class of ferromagnetic superconductive and superfluid
systems, in particular, to itinerant ferromagnets as UGe2 and URhGe.
",2008-08-08,False
"New fluctuation-driven phase transitions and critical phenomena in
  unconventional superconductors","This research paper explores the emergence of new fluctuation-driven phase transitions and critical phenomena in unconventional superconductors. Through a combination of theoretical modeling and experimental analysis, the study demonstrates that unconventional superconductors exhibit distinct critical behaviors that are not observed in traditional superconductors. The paper highlights the importance of considering fluctuation effects in the study of unconventional superconductors and sheds new light on the fundamental properties of these materials. The findings provide valuable insights for the development of next-generation superconducting technologies.",2008-08-08,True
Suppressed star formation in circumnuclear regions in Seyfert galaxies,"  Feedback from black hole activity is widely believed to play a key role in
regulating star formation and black hole growth. A long-standing issue is the
relation between the star formation and fueling the supermassive black holes in
active galactic nuclei (AGNs). We compile a sample of 57 Seyfert galaxies to
tackle this issue. We estimate the surface densities of gas and star formation
rates in circumnuclear regions (CNRs). Comparing with the well-known
Kennicutt-Schmidt (K-S) law, we find that the star formation rates in CNRs of
most Seyfert galaxies are suppressed in this sample. Feedback is suggested to
explain the suppressed star formation rates.
",2019-08-19,False
Suppressed star formation in circumnuclear regions in Seyfert galaxies,"This research paper investigates the suppression of star formation in the circumnuclear regions of Seyfert galaxies using data from the Sloan Digital Sky Survey. The study finds that Seyfert galaxies with stronger nuclear activity exhibit lower star formation rates and that this suppression is likely due to the presence of active galactic nuclei. Additionally, the study suggests that the suppression of star formation in the circumnuclear regions of Seyfert galaxies may play a role in the evolution of these galaxies.",2019-08-19,True
Fundamentalist physics: why Dark Energy is bad for Astronomy,"  Astronomers carry out observations to explore the diverse processes and
objects which populate our Universe. High-energy physicists carry out
experiments to approach the Fundamental Theory underlying space, time and
matter. Dark Energy is a unique link between them, reflecting deep aspects of
the Fundamental Theory, yet apparently accessible only through astronomical
observation. Large sections of the two communities have therefore converged in
support of astronomical projects to constrain Dark Energy. In this essay I
argue that this convergence can be damaging for astronomy. The two communities
have different methodologies and different scientific cultures. By uncritically
adopting the values of an alien system, astronomers risk undermining the
foundations of their own current success and endangering the future vitality of
their field. Dark Energy is undeniably an interesting problem to attack through
astronomical observation, but it is one of many and not necessarily the one
where significant progress is most likely to follow a major investment of
resources.
",2008-11-26,False
Fundamentalist physics: why Dark Energy is bad for Astronomy,"This research paper titled ""Fundamentalist physics: why Dark Energy is bad for Astronomy"" argues that the concept of Dark Energy, a theoretical form of energy that explains the accelerating expansion of the universe, is problematic for astronomy. The authors contend that the existence of Dark Energy is based on the assumption that the universe is homogeneous and isotropic, which may not be a valid assumption. They further argue that the use of Dark Energy as a fundamental concept in physics limits our ability to explore alternative explanations for the observed phenomena. The paper concludes that the field of astronomy needs to be more open to alternative theories and perspectives to advance our understanding of the universe.",2008-11-26,True
Sensitivity of low degree oscillations to the change in solar abundances,"  Context. The most recent determination of the solar chemical composition,
using a time-dependent, 3D hydrodynamical model of the solar atmosphere,
exhibits a significant decrease of C, N, O abundances compared to their
previous values. Solar models that use these new abundances are not consistent
with helioseismological determinations of the sound speed profile, the surface
helium abundance and the convection zone depth. Aims. We investigate the effect
of changes of solar abundances on low degree p-mode and g-mode characteristics
which are strong constraints of the solar core. We consider particularly the
increase of neon abundance in the new solar mixture in order to reduce the
discrepancy between models using new abundances and helioseismology. Methods.
The observational determinations of solar frequencies from the GOLF instrument
are used to test solar models computed with different chemical compositions. We
consider in particular the normalized small frequency spacings in the low
degree p-mode frequency range. Results. Low-degree small frequency spacings are
very sensitive to changes in the heavy-element abundances, notably neon. We
show that by considering all the seismic constraints, including the small
frequency spacings, a rather large increase of neon abundance by about (0.5 +/-
0.05)dex can be a good solution to the discrepancy between solar models that
use new abundances and low degree helioseismology, subject to adjusting
slightly the solar age and the highest abundances. We also show that the change
in solar abundances, notably neon, considerably affects g-mode frequencies,
with relative frequency differences between the old and the new models higher
than 1.5%
",2011-03-28,False
Sensitivity of low degree oscillations to the change in solar abundances,"This research paper investigates the sensitivity of low degree oscillations to changes in solar abundances. The study uses data from the Helioseismic and Magnetic Imager (HMI) on board the Solar Dynamics Observatory (SDO) to analyze variations in the frequencies of solar oscillations caused by changes in the abundances of different chemical elements. The results reveal that low degree oscillations are highly sensitive to changes in solar abundances, especially for elements such as helium and oxygen. The study also suggests that these oscillations could be used to infer changes in the composition of the solar interior. Overall, the findings of this research paper have important implications for our understanding of the dynamics and evolution of the Sun, and could contribute to the development of more accurate models of solar behavior.",2011-03-28,True
Using Image Attributes for Human Identification Protocols,"  A secure human identification protocol aims at authenticating human users to
a remote server when even the users' inputs are not hidden from an adversary.
Recently, the authors proposed a human identification protocol in the RSA
Conference 2007, which is loosely based on the ability of humans to efficiently
process an image. The advantage being that an automated adversary is not
effective in attacking the protocol without human assistance. This paper
extends that work by trying to solve some of the open problems. First, we
analyze the complexity of defeating the proposed protocols by quantifying the
workload of a human adversary. Secondly, we propose a new construction based on
textual CAPTCHAs (Reverse Turing Tests) in order to make the generation of
automated challenges easier. We also present a brief experiment involving real
human users to find out the number of possible attributes in a given image and
give some guidelines for the selection of challenge questions based on the
results. Finally, we analyze the previously proposed protocol in detail for the
relationship between the secrets. Our results show that we can construct human
identification protocols based on image evaluation with reasonably
``quantified'' security guarantees based on our model.
",2007-05-23,False
Using Image Attributes for Human Identification Protocols,"This paper presents a novel approach for human identification protocols that utilizes image attributes. The objective of this research is to demonstrate the effectiveness of using image attributes as a means of identifying individuals in various settings. The study involved analyzing images of individuals to extract key attributes such as hair color, facial features, and clothing style. These attributes were then used to create unique profiles for each individual, which were subsequently used to identify them in a set of test images. The results of the study showed that image attributes can be highly effective in identifying individuals, particularly in cases where conventional identification methods such as facial recognition may not be feasible. Additionally, the study demonstrated that image attributes can be used to enhance the accuracy of existing identification protocols. Overall, the research provides valuable insights into the potential of image attributes as a new approach for human identification protocols, with important implications for security and surveillance applications.",2007-05-23,True
One-dimensional Rydberg Gas in a Magnetoelectric Trap,"  We study the quantum properties of Rydberg atoms in a magnetic
Ioffe-Pritchard trap which is superimposed by a homogeneous electric field.
Trapped Rydberg atoms can be created in long-lived electronic states exhibiting
a permanent electric dipole moment of several hundred Debye. The resulting
dipole-dipole interaction in conjunction with the radial confinement is
demonstrated to give rise to an effectively one-dimensional ultracold Rydberg
gas with a macroscopic interparticle distance. We derive analytical expressions
for the electric dipole moment and the critical linear density of Rydberg
atoms.
",2007-09-17,False
One-dimensional Rydberg Gas in a Magnetoelectric Trap,This research paper investigates the behavior of a one-dimensional Rydberg gas in a magnetoelectric trap by studying the interaction between Rydberg atoms and the trap's magnetic and electric fields. The main theme of the study is to understand the dynamics of the Rydberg gas and its confinement in the trap. Noteworthy results include the observation of Rydberg blockade and the formation of Rydberg dimers in the gas. The study also concludes that the magnetoelectric trap provides a promising platform for studying the properties of Rydberg gases in low-dimensional systems.,2007-09-17,True
Casimir effect on nontrivial topology spaces in Krein space quantization,"  Casimir effect of a topologically nontrivial two-dimensional space-time,
through Krein space quantization [1,2], has been calculated. In other words,
auxiliary negative norm states have been utilized here. Presence of negative
norm states play the role of an automatic renormalization device for the
theory. The negative norm states (which do not interact with the physical
world) could be chosen in two perspective. In the first case our method results
in zero or vanishing values for energy. In the second case, however, the result
are the same as the renormalization procedure.
",2007-05-23,False
Casimir effect on nontrivial topology spaces in Krein space quantization,"The Casimir effect is a well-known phenomenon in quantum field theory that arises due to the presence of boundary conditions in the vacuum energy of a system. In recent years, there has been increasing interest in studying the Casimir effect on nontrivial topology spaces, particularly in the context of Krein space quantization. In this research paper, we investigate the Casimir effect on a nontrivial topology space, namely the torus, in the framework of Krein space quantization. We derive the Casimir energy density and investigate its dependence on the geometry and topology of the torus. Our results show that the Casimir energy density exhibits nontrivial behavior as a function of the torus parameters, indicating the potential for using the Casimir effect as a tool to probe the topology of nontrivial spaces in Krein space quantization.",2007-05-23,True
Exciton energy transfer in nanotube bundles,"  Photoluminescence is commonly used to identify the electronic structure of
individual nanotubes. But, nanotubes naturally occur in bundles. Thus, we
investigate photoluminescence of nanotube bundles. We show that their complex
spectra are simply explained by exciton energy transfer between adjacent tubes,
whereby excitation of large gap tubes induces emission from smaller gap ones
via Forster interaction between excitons. The consequent relaxation rate is
faster than non-radiative recombination, leading to enhanced photoluminescence
of acceptor tubes. This fingerprints bundles with different compositions and
opens opportunities to optimize them for opto-electronics.
",2015-05-13,False
Exciton energy transfer in nanotube bundles,"This research paper investigates exciton energy transfer in nanotube bundles, with a primary focus on the role of intertube coupling. Through experimental and theoretical analysis, the study finds that intertube coupling can significantly enhance exciton energy transfer between nanotubes, leading to efficient energy harvesting in nanotube-based materials. These findings highlight the potential of nanotube bundles for various optoelectronic applications.",2015-05-13,True
On dynamical gluon mass generation,"  The effective gluon propagator constructed with the pinch technique is
governed by a Schwinger-Dyson equation with special structure and gauge
properties, that can be deduced from the correspondence with the background
field method. Most importantly the non-perturbative gluon self-energy is
transverse order-by-order in the dressed loop expansion, and separately for
gluonic and ghost contributions, a property which allows for a meanigfull
truncation. A linearized version of the truncated Schwinger-Dyson equation is
derived, using a vertex that satisfies the required Ward identity and contains
massless poles. The resulting integral equation, subject to a properly
regularized constraint, is solved numerically, and the main features of the
solutions are briefly discussed.
",2008-11-26,False
On dynamical gluon mass generation,This research paper presents a thorough study on the dynamical generation of gluon mass in QCD. We investigate the impact of the mass on the properties of the theory and examine the possibility of the mass being responsible for the confinement of quarks. Our findings suggest that the gluon mass plays a crucial role in the confinement of quarks and provides a possible explanation for the non-perturbative behavior of QCD.,2008-11-26,True
"Semiclassical Theory of Bardeen-Cooper-Schrieffer Pairing-Gap
  Fluctuations","  Superfluidity and superconductivity are genuine many-body manifestations of
quantum coherence. For finite-size systems the associated pairing gap
fluctuates as a function of size or shape. We provide a parameter free
theoretical description of pairing fluctuations in mesoscopic systems
characterized by order/chaos dynamics. The theory accurately describes
experimental observations of nuclear superfluidity (regular system), predicts
universal fluctuations of superconductivity in small chaotic metallic grains,
and provides a global analysis in ultracold Fermi gases.
",2011-11-09,False
