title,abstract,update_date,ai_generated
Chemical Properties of Star Forming Dwarf Galaxies,"This research paper explores the chemical properties of star-forming dwarf galaxies. The main objective of this study is to understand the chemical evolution of these galaxies and the factors that influence their chemical abundances. The authors conducted a detailed analysis of the chemical composition of a sample of star-forming dwarf galaxies using spectroscopic observations. They found that these galaxies have a lower metallicity compared to larger galaxies, which indicates that they have undergone different chemical evolution processes. Additionally, the authors found a correlation between the star formation rate and the metallicity of the galaxies, suggesting that star formation can affect the chemical composition of these galaxies. Overall, this study provides important insights into the chemical properties of star-forming dwarf galaxies and highlights the need for further research in this area.",2009-06-23,True
Spin-String Interaction in QCD Strings,"  I consider the question of the interaction between a QCD string and the spin
of a quark or an antiquark on whose worldline the string terminates. The
problem is analysed from the point of view of a string representation for the
expectation value of a Wilson loop for a spin-half particle. A string
representation of the super Wilson loop is obtained starting from an effective
string representation of a Wilson Loop. The action obtained in this manner is
invariant under a worldline supersymmetry and has a boundary term which
contains the spin-string interaction. For rectangular loops the spin-string
interaction vanishes and there is no spin-spin term in the resulting heavy
quark potential. On the other hand if an allowance is made for the finite
intrinsic thickness of the flux-tube, by assuming that the spin-string
interaction takes place not just at the boundary of the string world-sheet but
extends to a distance of the order of the intrinsic thickness of the flux tube,
then we do obtain a spin-spin interaction which falls as the fifth power of the
distance. Such a term was previously suggested by Kogut and Parisi in the
context of a flux-tube model of confinement.
",2008-11-26,False
Spin-String Interaction in QCD Strings,"The research paper titled ""Spin-String Interaction in QCD Strings"" investigates the interaction between the spin of quarks and the confining string in Quantum Chromodynamics (QCD) strings. The main theme of the paper is to explore the impact of spin on the dynamics of QCD strings and its role in the formation of hadrons. The paper employs both analytical and numerical techniques to study the behavior of the spin-string interaction. The study reveals that the spin of quarks affects the shape of the QCD string and can lead to the formation of mesons with non-zero spin. The paper concludes that the spin-string interaction plays a crucial role in the formation of hadrons and sheds new light on the understanding of QCD strings and their properties.",2008-11-26,True
"Resonant relaxation near a massive black hole: the dependence on
  eccentricity","  The orbits of stars close to a massive black hole are nearly Keplerian
ellipses. Such orbits exert long term torques on each other, which lead to an
enhanced angular momentum relaxation known as resonant relaxation. Under
certain conditions, this process can modify the angular momentum distribution
and affect the interaction rates of the stars with the massive black hole more
efficiently than non-resonant relaxation. The torque on an orbit exerted by the
cluster depends on the eccentricity of the orbit. In this paper, we calculate
this dependence and determine the resonant relaxation timescale as a function
of eccentricity. In particular, we show that the component of the torque that
changes the magnitude of the angular momentum is linearly proportional to
eccentricity, so resonant relaxation is much more efficient on eccentric orbits
than on circular orbits.
",2009-06-23,False
"Resonant relaxation near a massive black hole: the dependence on
  eccentricity","This research paper investigates the dependence of resonant relaxation on the eccentricity of orbits in the vicinity of a massive black hole. By employing numerical simulations, the study reveals that the rate of resonant relaxation is strongly influenced by the eccentricity of the orbits. The results suggest that highly eccentric orbits experience faster relaxation than nearly circular orbits, leading to a significant impact on the dynamical evolution of stellar systems near massive black holes. The study concludes that understanding the dependence of resonant relaxation on eccentricity is crucial for accurately modeling the dynamics of galactic nuclei.",2009-06-23,True
Zipf law in the popularity distribution of chess openings,"  We perform a quantitative analysis of extensive chess databases and show that
the frequencies of opening moves are distributed according to a power-law with
an exponent that increases linearly with the game depth, whereas the pooled
distribution of all opening weights follows Zipf's law with universal exponent.
We propose a simple stochastic process that is able to capture the observed
playing statistics and show that the Zipf law arises from the self-similar
nature of the game tree of chess. Thus, in the case of hierarchical
fragmentation the scaling is truly universal and independent of a particular
generating mechanism. Our findings are of relevance in general processes with
composite decisions.
",2009-11-18,False
Zipf law in the popularity distribution of chess openings,"This research paper investigates the application of Zipf's law in analyzing the popularity distribution of chess openings. The study uses a large dataset of chess games to analyze the frequency of usage of different opening moves. The findings reveal that the popularity distribution of chess openings follows Zipf's law, with a small number of openings being used more frequently than the rest. The results also suggest that the Zipfian nature of the opening popularity distribution is robust across different levels of play and time periods. The implications of this study suggest that the Zipfian distribution could be used in predicting the popularity of new chess openings. Overall, this research contributes to our understanding of the patterns of usage in chess openings and provides new insights into the application of Zipf's law in the analysis of complex systems.",2009-11-18,True
"Dynamics of meromorphic functions with direct or logarithmic
  singularities","  We show that if a meromorphic function has a direct singularity over
infinity, then the escaping set has an unbounded component and the intersection
of the escaping set with the Julia set contains continua. This intersection has
an unbounded component if and only if the function has no Baker wandering
domains. We also give estimates of the Hausdorff dimension and the upper box
dimension of the Julia set of a meromorphic function with a logarithmic
singularity over infinity. The above theorems are deduced from more general
results concerning functions which have ""direct or logarithmic tracts"", but
which need not be meromorphic in the plane. These results are obtained by using
a generalization of Wiman-Valiron theory. The method is also applied to complex
differential equations.
",2008-09-28,False
"Dynamics of meromorphic functions with direct or logarithmic
  singularities",This research paper focuses on the dynamics of meromorphic functions with direct or logarithmic singularities. The authors investigate the behavior of these functions and provide a detailed analysis of their dynamics. Noteworthy findings include the discovery of new types of singularities and the development of techniques for studying their dynamics. The paper concludes with important implications for the study of complex analysis and dynamical systems.,2008-09-28,True
On the formation of gyration-like excitations in solid solutions,"  Measurements of thermal excitations of V-O and Y-Ba-Cu-O solid solutions have
been performed by a method of inelastic neutron scattering for low-energy
transfers range. Features at energy transfer about 3meV and about 5meV for V-O
and Y-Ba-Cu-O accordingly were observed in neutron scattering spectra. The
reason of appearance of the observed low-energy excitations are the formation
of an effective potential of oxygen with broad weakly upwards bottom at the xy
plane of tetragonal symmetry octahedron, which the interstitial atom occupies.
The experimental observed features can be understood in the representation of
hindered quantum gyration of the interstitial atom. It was assumed that O1 and
O4 atoms in Y-Ba-Cu-O, as well as in V-O system, are in two-dimensional
quantum-well, which has almost flat bottom formed by the surrounding atoms Cu
and Ba. The possibility of formation of collective excitations of gyration-type
as a result of exchange interaction of light atoms in matrix lattice is
considered. The assumption is made that the existence of gyration-like
excitations can play an important role for explanation of some phenomena in
solid state physics, in particular in realization of high values of
temperatures of superconducting transitions in high temperature
superconductors.
",2007-07-26,False
On the formation of gyration-like excitations in solid solutions,"The research paper titled ""On the formation of gyration-like excitations in solid solutions"" investigates the origin and properties of gyration-like excitations in solid solutions. The study focuses on exploring the relationship between the crystal structure and the formation of these excitations. The research findings reveal that gyration-like excitations arise due to the interplay between the atomic vibrations and the crystal symmetry. Furthermore, the study concludes that these excitations could play a crucial role in the dynamics and transport properties of solid solutions. Overall, the research provides critical insights into the fundamental physics of solid solutions and opens new avenues for technological applications.",2007-07-26,True
"The white dwarf luminosity function --II. The effect of the measurement
  errors and other biases","  Only the 1/V_max method has been employed so far for observationally
determining the white dwarf luminosity function, whereas for other kind of
luminosity functions several other methods have been frequently used. Moreover,
the procedures to determine the white dwarf luminosity function are not free of
biases. These biases have two different origins: they can either be of
statistical nature or a consequence of the measurement errors. In a previous
paper we carried out an in-depth study of the first category of biases for
several luminosity function estimators. In this paper we focus on the biases
introduced by the measurement errors and on the effects of the degree of
contamination of the input sample used to build the disc white dwarf luminosity
function by different kinematical populations. To assess the extent of these
biases we use a Monte Carlo simulator to generate a controlled synthetic
population and analyse the behaviour of the disc white dwarf luminosity
function for several assumptions about the magnitude of the measurement errors
and for several degrees of contamination, comparing the performances of the
most robust luminosity function estimators under such conditions.
",2009-06-23,False
"The white dwarf luminosity function --II. The effect of the measurement
  errors and other biases","This research paper investigates the impact of measurement errors and biases on the white dwarf luminosity function. The study uses a sample of white dwarfs from the Sloan Digital Sky Survey and analyzes the effects of observational uncertainties on the derived luminosity function. The results suggest that measurement errors can significantly affect the shape of the luminosity function, leading to biases in the estimates of the white dwarf space density and the age of the Galactic disk. The study highlights the importance of accounting for measurement errors in future analyses of the white dwarf population.",2009-06-23,True
Half-vortices in polariton condensates,"  It is shown that vortices in linearly polarized polariton condensates in
planar semiconductor microcavities carry two winding numbers (k,m). These
numbers can be either integer or half-integer simultaneously. Four half-integer
vortices (1/2,1/2), (-1/2,-1/2), (1/2,-1/2), and (-1/2,1/2) are anisotropic,
possess the smallest energy, and define the Kosterlitz-Thouless transition
temperature. The condensate concentration remains finite within the core of
half-vortex and the polarization becomes fully circular in the core center.
",2009-11-13,False
Half-vortices in polariton condensates,"The research paper titled ""Half-vortices in polariton condensates"" explores the properties and behavior of topological excitations in polariton condensates, specifically half-vortices. The study reports the observation of half-vortices in a polariton condensate and investigates their stability and dynamics. The results suggest that half-vortices can be created and manipulated, and may have potential applications in polariton-based devices. The paper concludes that half-vortices represent a new class of topological excitations in polariton condensates and provide a unique platform for the study of quantum fluids.",2009-11-13,True
Multi-epoch VLBA observations of 3C 66A,"  We present the results of six-epoch Very Long Baseline Array (VLBA)
observations of 3C~66A. The high-resolution Very Long Baseline Interferometer
(VLBI) maps obtained at multi-frequency (2.3, 8.4, and 22.2 GHz) simultaneously
enabled us to identify the brightest compact component with the core. We find
that the spectrum of the core can be reasonably fitted by the synchrotron
self-absorption model. Our VLBA maps show that the jet of 3C~66A has two
bendings at about 1.2 and 4 mas from the core. We also give possible
identifications of our jet components with the components in previous VLBA
observations by analysing their proper motions. We find consistent differences
of the position from the core in one component between different frequencies at
six epochs.
",2009-11-13,False
Multi-epoch VLBA observations of 3C 66A,"This research paper presents the findings of a multi-epoch VLBA (Very Long Baseline Array) study of the radio galaxy 3C 66A. The central focus of the study was to investigate the variability and structural changes in the jet of 3C 66A over a period of six years. The results show that the jet underwent significant morphological changes, including the appearance of a new component and the disappearance of an existing component. These findings suggest that the variability in 3C 66A is likely due to the propagation of shocks along the jet. The study highlights the importance of multi-epoch VLBA observations in understanding the dynamics of active galactic nuclei.",2009-11-13,True
Two Generator Subalgebras of Lie Algebras,"  J. G. Thompson showed that a finite group G is solvable if and only if every
two -generated subgroup is solvable. Recently, Grunevald, Kunyavskii, Nikolova,
and Plotkin have shown that the analogue holds for finite-dimensional Lie
algebras over infinite fields of characteristic greater than 5. It is a natural
question to ask to what extent the two-generated subalgebras determine the
structure of the algebra. It is to this question that this paper is addressed.
Here, we consider the classes of strongly-solvable and of supersolvable Lie
algebras, and the property of triangulability.
",2007-05-23,False
Two Generator Subalgebras of Lie Algebras,"This research paper examines the structure of two-generator subalgebras of Lie algebras. The authors investigate the properties of such subalgebras, including their structure and possible representations. They focus on two particular classes of Lie algebras: the Heisenberg Lie algebra and the Witt algebra. The authors prove that every two-generator subalgebra of the Heisenberg Lie algebra is either solvable or nilpotent, while every two-generator subalgebra of the Witt algebra is either solvable or has a non-abelian free Lie subalgebra. These results have implications for the classification and study of Lie algebras, and provide a foundation for further research in the field.",2007-05-23,True
"Neutrino beams as a probe of the nuclear isospin and spin-isospin
  excitations","  We explore the possibility of performing nuclear structure studies using low
energy neutrino beams. In particular, low energy beta-beams and conventional
sources (muon decay-at-rest) are considered. We present results on the total
charged-current as well as flux-averaged cross sections associated to electron
(anti)-neutrino scattering on oxygen, iron, molybdenum and lead, as typical
examples. It is shown that by using neutrinos from low energy beta-beams,
information on forbidden states, in particular the spin-dipole, could be
extracted.
",2008-11-26,False
"Neutrino beams as a probe of the nuclear isospin and spin-isospin
  excitations",This research paper explores the use of neutrino beams as a means of probing nuclear isospin and spin-isospin excitations. The primary focus is on the theoretical framework for understanding these excitations and how they can be measured through neutrino interactions with nuclei. The paper concludes that neutrino beams are a valuable tool for studying nuclear structure and that future experiments in this area could provide important insights into the behavior of nuclear matter.,2008-11-26,True
"Exploiting Heavy Tails in Training Times of Multilayer Perceptrons: A
  Case Study with the UCI Thyroid Disease Database","  The random initialization of weights of a multilayer perceptron makes it
possible to model its training process as a Las Vegas algorithm, i.e. a
randomized algorithm which stops when some required training error is obtained,
and whose execution time is a random variable. This modeling is used to perform
a case study on a well-known pattern recognition benchmark: the UCI Thyroid
Disease Database. Empirical evidence is presented of the training time
probability distribution exhibiting a heavy tail behavior, meaning a big
probability mass of long executions. This fact is exploited to reduce the
training time cost by applying two simple restart strategies. The first assumes
full knowledge of the distribution yielding a 40% cut down in expected time
with respect to the training without restarts. The second, assumes null
knowledge, yielding a reduction ranging from 9% to 23%.
",2011-11-09,False
"Exploiting Heavy Tails in Training Times of Multilayer Perceptrons: A
  Case Study with the UCI Thyroid Disease Database","This research paper explores the use of heavy-tailed distributions in the training of multilayer perceptrons (MLPs) using the UCI Thyroid Disease Database as a case study. The study shows that the use of heavy-tailed distributions can significantly reduce the training time of MLPs while maintaining or improving the accuracy of the model. The study also demonstrates the importance of carefully selecting the hyperparameters of the MLPs to achieve optimal performance. Overall, the findings suggest that heavy-tailed distributions can be an effective tool for improving the efficiency of MLP training.",2011-11-09,True
"Cumulants and large deviations of the current through non-equilibrium
  steady states","  Using a generalisation of the detailed balance for systems maintained out of
equilibrium by contact with 2 reservoirs at unequal temperatures or at unequal
densities, we recover the fluctuation theorem for the large deviation funtion
of the current. For large diffusive systems, we show how the large deviation
funtion of the current can be computed using a simple additivity principle. The
validity of this additivity principle and the occurence of phase transitions
are discussed in the framework of the macroscopic fluctuation theory.
",2009-11-13,False
"Cumulants and large deviations of the current through non-equilibrium
  steady states","This research paper focuses on the study of cumulants and large deviations of the current through non-equilibrium steady states. The main objective of this study is to investigate the behavior of the current in systems that are far from equilibrium and to understand the underlying physics behind it. The paper presents a theoretical framework for calculating cumulants of the current and analyzing them in terms of large deviations. The authors explore different types of non-equilibrium systems, including quantum dot systems and stochastic models, and investigate the effects of various parameters on the current. The key findings of this research highlight the importance of understanding the role of fluctuations and correlations in non-equilibrium systems. The study concludes that the cumulant and large deviation analysis provides a powerful tool for characterizing the behavior of the current in non-equilibrium systems and can help in the design of devices for energy conversion and information processing.",2009-11-13,True
"An automated system for lung nodule detection in low-dose computed
  tomography","  A computer-aided detection (CAD) system for the identification of pulmonary
nodules in low-dose multi-detector helical Computed Tomography (CT) images was
developed in the framework of the MAGIC-5 Italian project. One of the main
goals of this project is to build a distributed database of lung CT scans in
order to enable automated image analysis through a data and cpu GRID
infrastructure. The basic modules of our lung-CAD system, a dot-enhancement
filter for nodule candidate selection and a neural classifier for
false-positive finding reduction, are described. The system was designed and
tested for both internal and sub-pleural nodules. The results obtained on the
collected database of low-dose thin-slice CT scans are shown in terms of free
response receiver operating characteristic (FROC) curves and discussed.
",2009-11-13,False
"An automated system for lung nodule detection in low-dose computed
  tomography","Abstract:

Lung cancer is one of the leading causes of cancer-related deaths worldwide. Early detection of lung nodules through low-dose computed tomography (LDCT) screening has been shown to increase the survival rate of patients. However, the manual detection of lung nodules in LDCT images is time-consuming and subject to inter-observer variability. Therefore, an automated system for lung nodule detection in LDCT images is highly desirable. In this paper, we propose an automated system for lung nodule detection in LDCT images using a deep learning approach. The proposed system consists of two main stages: candidate detection and false positive reduction. In the candidate detection stage, a 3D convolutional neural network (CNN) is trained to detect potential nodules. Then, a false positive reduction stage is applied to remove non-nodule candidates using a combination of morphological operations and a 3D CNN classifier. The proposed system was evaluated on a publicly available dataset of LDCT images and achieved a sensitivity of 85.7% at 1 false positive per scan. The proposed system has the potential to assist radiologists in detecting lung nodules in LDCT images, leading to earlier diagnosis and improved patient outcomes.",2009-11-13,True
Brauer Algebras of Simply Laced Type,"  The diagram algebra introduced by Brauer that describes the centralizer
algebra on tensor products of the natural representation of an orthogonal group
has a presentation by generators and relations that only depends on the graph
of type An on n nodes. Here we describe an algebra depending on an arbitrary
graph of type M. We study its structure when the type is An, Dn, E6, E7, E8. We
determine the representations and find the dimensions. The algebra is
generically semisimple and contains the group algebra of the Coxeter type M as
a subalgebra. It is a ring homomorphism of the Birman-Murakami-Wenzl algebra of
these types. This fact will be used in later work determining the structure of
Birman-Murakami-Wenzl algebras of simply laced spherical type.
",2007-05-23,False
Brauer Algebras of Simply Laced Type,"This research paper explores the Brauer algebras of simply laced type, which are a family of algebras that arise in the study of quantum groups and representation theory. The focus is on understanding their structure and properties, including their relationship to other algebras such as the Hecke algebra and the affine Hecke algebra. The main outcomes of this research include the classification of simple modules for the Brauer algebras and the determination of their decomposition matrices. These results provide a deeper understanding of the representation theory of these algebras and their connections to other areas of mathematics.",2007-05-23,True
"Charge Polarization Effects and Hole Spectra Characteristics in
  Alxgai-xN/Gan Superlattices","  We study the effects of charge polarization on the extended physical
properties of superlattices, such as transmission coefficients and valence band
structure. We consider both linear and parabolic modulation of the band edge.
Based on the theory of finite periodic systems (TFPS), analytic expressions and
high precision calculations of the relevant physical quantities for n-cell
systems are obtained. New and also well-known features of these systems are
identified. Besides the well-known energy bandstructure, we also have the field
bandstructure, with interesting characteristics.Wider field gaps at stronger
internal electric fields and higher density of field bands for larger layer
widths are some of these characteristics. Well denned level density asymmetries
identify the minibands induced by charge polarization or the so-called Quantum
Confining Stark Effect. We present the n-cell transmission amplitudes,
transmission coefficients and miniband structures for different values of the
relevant parameters.
",2007-05-23,False
"Charge Polarization Effects and Hole Spectra Characteristics in
  Alxgai-xN/Gan Superlattices","This research paper investigates the charge polarization effects and hole spectra characteristics in AlxGai-xN/GaN superlattices. The study uses theoretical calculations to analyze the structures of the superlattices and their electronic properties. The results show that the charge polarization effect significantly influences the hole spectra characteristics, leading to the formation of multiple hole states. Moreover, the Al content in the superlattices has a crucial role in determining the hole spectra characteristics. These findings provide valuable insights into the design and optimization of AlxGai-xN/GaN superlattices for electronic and optoelectronic applications.",2007-05-23,True
Biordered superconductivity and strong pseudogap state,"  Interrelation between the two-particle and mean-field problems is used to
describe the strong pseudogap and superconducting states in cuprates. We
present strong pseudogap state as off-diagonal short-range order (ODSRO)
originating from quasi-stationary states of the pair of repulsing particles
with large total momentum (K - pair). Phase transition from the ODSRO state
into the off-diagonal long-range ordered (ODLRO) superconducting state is
associated with Bose-Einstein condensation of the K - pairs. A checkerboard
spatial order observable in the superconducting state in the cuprates is
explained by a rise of the K - pair density wave. A competition between the
ODSRO and ODLRO states leads to the phase diagram typical of the cuprates.
Biordered superconducting state of coexisting condensates of Cooper pairs with
zero momentum and K - pairs explains some properties of the cuprates observed
below Tc: Drude optical conductivity, unconventional isotope effect and two-gap
quasiparticle spectrum with essentially different energy scales.
",2009-11-13,False
Biordered superconductivity and strong pseudogap state,"This research paper explores the concept of biordered superconductivity and the strong pseudogap state in high-temperature superconductors. The primary theme of the paper is the investigation of the coexistence of two different types of order in the same material. The authors propose a theoretical model that explains the emergence of biordered superconductivity and its relationship to the pseudogap state. They conclude that the biordered state is a distinct phase of matter with unique properties, and its study may lead to new insights into the mechanism of high-temperature superconductivity.",2009-11-13,True
"Intermediate regime in Tetrathiafulvalene-Chloranil (TTF-CA)
  pressure-induced neutral-ionic transition","  We report a detailed spectroscopic study of the pressure induced
neutral-ionic phase transition (NIT) of the mixed-stack charge-transfer (CT)
crystal tetrathiafulvalene-chloranil (TTF-CA). We show that the pressure
induced phase transition is still first-order and involves the presence of an
intermediate disordered phase, defined by the coexistence of two species of
different ionicity. Further application of pressure gradually converts this
phase into an homogeneous ferroelectric phase with a single ionicity. In
addition, we detect strong pretransitional phenomena which anticipate the
intermediate phase and are indicative of a precursor dynamic regime dominated
by fluctuations.
",2013-05-29,False
"Intermediate regime in Tetrathiafulvalene-Chloranil (TTF-CA)
  pressure-induced neutral-ionic transition","This research paper examines the intermediate regime in the Tetrathiafulvalene-Chloranil (TTF-CA) pressure-induced neutral-ionic transition. Through a combination of experimental and theoretical analysis, we investigate the behavior of TTF-CA under varying pressure conditions. Our findings reveal the existence of an intermediate regime where the system exhibits unique properties that differ from both the neutral and ionic states. We also identify critical pressure points that trigger the transition from the intermediate regime to the ionic state. These results provide valuable insights into the fundamental properties of TTF-CA and may have implications for the development of new materials with unique electronic and optical properties.",2013-05-29,True
On the stratified dust distribution of the GG Tau circumbinary ring,"  Our objective is to study the vertical dust distribution in the circumbinary
ring of the binary system GG Tau and to search for evidence of stratification,
one of the first steps expected to occur during planet formation.
  We present a simultaneous analysis of four scattered light images spanning a
range of wavelength from 800 nm to 3800 nm and compare them with (i) a
parametric prescription for the vertical dust stratification, and (ii) with the
results of SPH bi-fluid hydrodynamic calculations.
  The parametric prescription and hydrodynamical calculations of stratification
both reproduce the observed brightness profiles well. These models also provide
a correct match for the observed star/ring integrated flux ratio. Another
solution with a well-mixed, but ``exotic'', dust size distribution also matches
the brightness profile ratios but fails to match the star/ring flux ratio.
These results give support to the presence of vertical stratification of the
dust in the ring of GG Tau and further predict the presence of a radial
stratification also.
",2014-11-18,False
On the stratified dust distribution of the GG Tau circumbinary ring,"This research paper investigates the stratified dust distribution of the GG Tau circumbinary ring. Using data from the Atacama Large Millimeter Array (ALMA), we analyze the ring's morphology and identify the presence of gaps and asymmetries. Our analysis reveals that the dust in the ring is stratified, with larger particles concentrated in the midplane and smaller particles distributed throughout the ring. We propose that this stratification is due to the gravitational influence of the binary stars on the dust particles. Our findings shed new light on the complex dynamics of circumbinary disks and have important implications for understanding the formation and evolution of planetary systems.",2014-11-18,True
"Local dark energy: HST evidence from the expansion flow around Cen A/M83
  galaxy group","  A structure with a massive group in its center and a cool expansion outflow
outside is studied around the Cen A galaxy with the use of the Hubble Space
Telescope observations. It is demonstrated that the dynamics of the flow is
dominated by the antigravity of the dark energy background. The density of dark
energy in the cell is estimated to be near the global cosmological density.
This agrees with our previous result from the neighborhood of the Local group.
A notion of the ``Hubble cell'' is introduced as a building block of the local
structure of the universe.
",2009-11-13,False
"Local dark energy: HST evidence from the expansion flow around Cen A/M83
  galaxy group","The research paper ""Local dark energy: HST evidence from the expansion flow around Cen A/M83 galaxy group"" presents new evidence for the existence of local dark energy, which is the mysterious force driving the accelerated expansion of the universe. The study focuses on the Cen A/M83 galaxy group, which is located about 13 million light-years away from Earth. The researchers used the Hubble Space Telescope to measure the expansion rate of the universe in this region and found that it is higher than expected based on the gravitational pull of visible matter alone. This suggests that there is an additional source of energy, likely dark energy, affecting the expansion of the universe in this area. The results of the study provide important insights into the nature of dark energy and its effects on the universe at local scales.",2009-11-13,True
Tangle and Brauer Diagram Algebras of Type Dn,"  A generalization of the Kauffman tangle algebra is given for Coxeter type Dn.
The tangles involve a pole or order 2. The algebra is shown to be isomorphic to
the Birman-Murakami-Wenzl algebra of the same type. This result extends the
isomorphism between the two algebras in the classical case, which in our
set-up, occurs when the Coxeter type is of type A with index n-1. The proof
involves a diagrammatic version of the Brauer algebra of type Dn in which the
Temperley-Lieb algebra of type Dn is a subalgebra.
",2007-05-23,False
Tangle and Brauer Diagram Algebras of Type Dn,"This research paper focuses on the study of the Tangle and Brauer diagram algebras of type Dn. The central aim is to understand the structure and representation theory of these algebras, which have applications in knot theory and theoretical physics. The paper presents new results on the decomposition of the algebra and its representations, and establishes connections between Tangle and Brauer diagram algebras. These findings contribute to a deeper understanding of the algebraic structures underlying knot theory and provide insights into the representation theory of other related algebras.",2007-05-23,True
Polaron Physics in Optical Lattices,"  We investigate the effects of a nearly uniform Bose-Einstein condensate (BEC)
on the properties of immersed trapped impurity atoms. Using a weak-coupling
expansion in the BEC-impurity interaction strength, we derive a model
describing polarons, i.e., impurities dressed by a coherent state of Bogoliubov
phonons, and apply it to ultracold bosonic atoms in an optical lattice. We show
that, with increasing BEC temperature, the transport properties of the
impurities change from coherent to diffusive. Furthermore, stable polaron
clusters are formed via a phonon-mediated off-site attraction.
",2011-11-09,False
Polaron Physics in Optical Lattices,"This research paper explores the physics of polarons in optical lattices. A polaron is a quasiparticle that arises from the interaction between a moving charged particle and its surrounding medium. Optical lattices are periodic structures created by interfering laser beams, which trap and manipulate atoms to form a lattice-like structure. By combining these two systems, we can investigate the behavior of polarons in a controlled environment. In this paper, we review the theoretical background of polarons and optical lattices, and discuss recent experimental observations of polarons in optical lattices. We also explore the potential applications of these systems in quantum computing and quantum simulation. Overall, this paper highlights the exciting possibilities for studying and manipulating polarons in optical lattices and sheds light on the fundamental physics underlying these systems.",2011-11-09,True
"Spectroscopic investigation of spin zero homonuclear and heteronuclear
  molecules","  In the present article, we introduce a model to investigate the energy
spectrum of a relativistic rotor by considering the Klein-Gordon Hamiltonian.
Rotational spectral lines are a signature of homonuclear and heteronuclear
systems and play a key role in understanding diatomic molecules. We show that
the energy-correction term arising due to unequal masses influences the line
separation. Determining the rotational constant enables one to calculate the
moment of inertia and bond length of the molecule.
",2007-05-23,False
"Spectroscopic investigation of spin zero homonuclear and heteronuclear
  molecules","This research paper presents a spectroscopic investigation of spin zero homonuclear and heteronuclear molecules. The aim of this study is to gain a better understanding of the electronic structures and vibrational properties of these molecules through the use of various spectroscopic techniques. The experimental methods employed include infrared and Raman spectroscopy, as well as nuclear magnetic resonance (NMR) spectroscopy. The results obtained from these experiments are analyzed and compared to theoretical predictions, providing insight into the nature of the chemical bonds and the molecular properties of these systems. The findings of this study have important implications for the understanding of molecular structure and bonding, and could have potential applications in fields such as materials science and pharmaceuticals.",2007-05-23,True
"Self-Compensation of Conductionin Cd0.95Zn0.05Te:Cl Crystals in a Wide
  Range of Cd Vapor Pressures","  The process of self-compensation in Cd0.95Zn0.05Te:Cl solid-solution crystals
has been studied by annealing single crystals under a controlled Cd vapor
pressure, with subsequent measurements of the Hall effect, photoluminescence,
carrier lifetime and mobility, and photocurrent memory in the annealed
crystals. By means of this annealing, conditions of thermal treatment that make
it possible to fabricate low-conductivity samples with a low carrier density,
10E7-10E11 cm-3, are denned. In these samples, a p -- n conduction inversion is
observed at a higher free-carrier density ((n, p) near 10E9 cm-3) and the
dependence of the electron density on the Cd vapor pressure exhibits a more
gentle slope than in the case of CdTe:Cl crystals.
  The obtained data are dis-cussed in terms of a self-compensation model in
which intrinsic point defects act as acceptors with deep levels. This level is
attributed to a Zn vacancy, which remains active at high Cd pressure.
",2007-05-23,False
"Self-Compensation of Conductionin Cd0.95Zn0.05Te:Cl Crystals in a Wide
  Range of Cd Vapor Pressures","This research paper investigates the self-compensation of conduction in Cd0.95Zn0.05Te:Cl crystals under different Cd vapor pressures. The study aimed to understand the mechanisms behind the self-compensation process and its impact on the electrical properties of the crystals. The experiments were conducted using a wide range of Cd vapor pressures, and the results showed that the self-compensation effect increased with increasing Cd vapor pressure. The study also found that the self-compensation process was influenced by various factors, such as the concentration of Cl dopants and the temperature of the crystals. Overall, this research provides insights into the self-compensation mechanism in Cd0.95Zn0.05Te:Cl crystals and its potential applications in the development of novel semiconductor materials.",2007-05-23,True
"Bialgebra cohomology, pointed Hopf algebras, and deformations","  We give explicit formulas for maps in a long exact sequence connecting
bialgebra cohomology to Hochschild cohomology. We give a sufficient condition
for the connecting homomorphism to be surjective. We apply these results to
compute all bialgebra two-cocycles of certain Radford biproducts
(bosonizations). These two-cocycles are precisely those associated to the
finite dimensional pointed Hopf algebras in the recent classification of
Andruskiewitsch and Schneider, in an interpretation of these Hopf algebras as
graded bialgebra deformations of Radford biproducts.
",2008-05-12,False
"Bialgebra cohomology, pointed Hopf algebras, and deformations","This research paper explores the relationship between bialgebra cohomology, pointed Hopf algebras, and deformations. Specifically, we investigate how the cohomology of bialgebras can be used to understand the structure of pointed Hopf algebras, and how deformations of these algebras can be studied through their cohomology. Our main result is the characterization of the infinitesimal deformations of pointed Hopf algebras in terms of their bialgebra cohomology. We also provide examples of how this result can be applied in the study of algebraic structures. Our work contributes to a deeper understanding of the interplay between cohomology and deformation theory, and highlights the importance of bialgebra cohomology in the study of Hopf algebras.",2008-05-12,True
