title,abstract,update_date,ai_generated
Emission and absorption noise in the fractional quantum Hall effect,"The fractional quantum Hall effect (FQHE) has been a topic of intense research in condensed matter physics due to its exotic properties and potential applications in quantum computing. In this paper, we investigate the emission and absorption noise in the FQHE system using numerical simulations and theoretical analysis. Specifically, we focus on the role of edge states and disorder in generating noise in the FQHE regime. Our results show that the noise spectrum exhibits distinct peaks at certain frequencies, which can be attributed to the emission and absorption of quasiparticles in the edge states. We also find that disorder can significantly enhance the noise level at low frequencies, while the edge states dominate the high-frequency noise. Our findings shed light on the fundamental mechanism of noise generation in the FQHE system and have implications for the design of FQHE-based quantum devices.",2009-11-13,True
Magnetosonic solitons in a dusty plasma slab,"  The existence of magnetosonic solitons in dusty plasmas is investigated. The
nonlinear magnetohydrodynamic equations for a warm dusty magnetoplasma are thus
derived. A solution of the nonlinear equations is presented. It is shown that,
due to the presence of dust, static structures are allowed. This is in sharp
contrast to the formation of the so called shocklets in usual magnetoplasmas. A
comparatively small number of dust particles can thus drastically alter the
behavior of the nonlinear structures in magnetized plasmas.
",2015-05-13,False
Magnetosonic solitons in a dusty plasma slab,"This research paper investigates the formation and propagation of magnetosonic solitons in a dusty plasma slab. Using a one-dimensional model, the interactions between the charged particles and the magnetic field were taken into account. The results showed that the dusty plasma slab supported the formation of magnetosonic solitons, which propagate with a constant amplitude and velocity. The amplitude and width of the solitons were found to depend on the dust density and magnetic field strength. The study also revealed that the presence of dust particles in the plasma significantly altered the soliton's behavior, causing it to exhibit a new mode of oscillation. These findings have important implications for understanding the dynamics of dusty plasmas and could be useful in developing new technologies for plasma-based devices.",2015-05-13,True
"Thermal noise informatics: Totally secure communication via a wire;
  Zero-power communication; and Thermal noise driven computing","  Very recently, it has been shown that thermal noise and its artificial
versions (Johnson-like noises) can be utilized as an information carrier with
peculiar properties therefore it may be proper to call this topic Thermal Noise
Informatics. Zero Power (Stealth) Communication, Thermal Noise Driven
Computing, and Totally Secure Classical Communication are relevant examples. In
this paper, while we will briefly describe the first and the second subjects,
we shall focus on the third subject, the secure classical communication via
wire. This way of secure telecommunication utilizes the properties of
Johnson(-like) noise and those of a simple Kirchhoff's loop. The communicator
is unconditionally secure at the conceptual (circuit theoretical) level and
this property is (so far) unique in communication systems based on classical
physics. The communicator is superior to quantum alternatives in all known
aspects, except the need of using a wire. In the idealized system, the
eavesdropper can extract zero bit of information without getting uncovered. The
scheme is naturally protected against the man-in-the-middle attack. The
communication can take place also via currently used power lines or phone
(wire) lines and it is not only a point-to-point communication like quantum
channels but network-ready. Tests have been carried out on a model-line with
ranges beyond the ranges of any known direct quantum communication channel and
they indicate unrivalled signal fidelity and security performance. This simple
device has single-wire secure key generation/sharing rates of 0.1, 1, 10, and
100 bit/second for copper wires with diameters/ranges of 21 mm / 2000 km, 7 mm
/ 200 km, 2.3 mm / 20 km, and 0.7 mm / 2 km, respectively and it performs with
0.02% raw-bit error rate (99.98 % fidelity).
",2009-11-13,False
"Thermal noise informatics: Totally secure communication via a wire;
  Zero-power communication; and Thermal noise driven computing","The paper ""Thermal noise informatics"" explores the potential of using thermal noise to achieve secure communication through a wire, zero-power communication, and thermal noise driven computing. The authors present a theoretical framework for understanding the properties of thermal noise and its potential applications in information processing. They demonstrate the feasibility of using thermal noise as a source of randomness for encryption and decryption of messages, as well as for powering low-energy devices. The authors also discuss the potential of thermal noise as a computational resource, offering promising results in simulations of simple logic gates. Overall, the paper suggests that thermal noise has significant potential for advancing the field of information processing and communication.",2009-11-13,True
Numerical metric extraction in AdS/CFT,"  An iterative method for recovering the bulk information in asymptotically AdS
spacetimes is presented. We consider zero energy spacelike geodesics and their
relation to the entanglement entropy in three dimensions to determine the
metric in certain symmetric cases. A number of comparisons are made with an
alternative extraction method presented in arXiv:hep-th/0609202, and the two
methods are then combined to allow metric recovery in the most general type of
static, spherically symmetric setups. We conclude by extracting the mass and
density profiles for a toy model example of a gas of radiation in
(2+1)-dimensional AdS.
",2008-11-26,False
Numerical metric extraction in AdS/CFT,This research paper focuses on the numerical extraction of metrics in the Anti-de Sitter/Conformal Field Theory (AdS/CFT) correspondence. The AdS/CFT correspondence is a theoretical framework that relates two seemingly different physical theories - gravity in a spacetime called Anti-de Sitter space and a quantum field theory on the boundary of that spacetime. The paper presents a new numerical method to extract the metric in AdS/CFT and applies it to a specific example. The results show that the method is effective and can provide valuable insights into the AdS/CFT correspondence. The research concludes that this numerical approach can be applied to other scenarios in AdS/CFT and can be useful in understanding the interplay between gravity and quantum field theory.,2008-11-26,True
Quantitative relations between corruption and economic factors,"  We report quantitative relations between corruption level and economic
factors, such as country wealth and foreign investment per capita, which are
characterized by a power law spanning multiple scales of wealth and investments
per capita. These relations hold for diverse countries, and also remain stable
over different time periods. We also observe a negative correlation between
level of corruption and long-term economic growth. We find similar results for
two independent indices of corruption, suggesting that the relation between
corruption and wealth does not depend on the specific measure of corruption.
The functional relations we report have implications when assessing the
relative level of corruption for two countries with comparable wealth, and for
quantifying the impact of corruption on economic growth and foreign
investments.
",2009-11-13,False
Quantitative relations between corruption and economic factors,"This research paper explores the quantitative relations between corruption and economic factors. By analyzing data from various countries, the study finds that corruption has a significant negative impact on economic growth, foreign direct investment, and government spending. Moreover, the research shows that corruption is correlated with income inequality and poverty. The study concludes that reducing corruption is crucial for promoting economic development and improving the standard of living for people in developing countries.",2009-11-13,True
QED Electrical Conductivity using the 2PI Effective Action,"  In this article we calculate the electrical conductivity in QED using the 2PI
effective action. We use a modified version of the usual 2PI effective action
which is defined with respect to self-consistent solutions of the 2-point
functions. We show that the green functions obtained from this modified
effective action satisfy ward identities and that the conductivity obtained
from the kubo relation is gauge invariant. We work to 3-loop order in the
modified 2PI effective action and show explicitly that the resulting expression
for the conductivity contains the square of the amplitude that corresponds to
all binary collision and production processes.
",2008-11-26,False
QED Electrical Conductivity using the 2PI Effective Action,This research paper presents a study of the electrical conductivity of quantum electrodynamics (QED) using the 2PI effective action. The primary theme of the paper is to investigate the impact of the effective action on the electrical conductivity of QED. The paper shows that the 2PI effective action method provides a more accurate description of the electrical conductivity in QED than other traditional approaches. The significant findings of the study include the calculation of the electric conductivity for a wide range of temperatures and densities and the observation of a novel plasma mode. The research concludes that the 2PI effective action is a powerful tool for exploring the electrical conductivity of QED and can provide valuable insights into the physics of strongly interacting systems.,2008-11-26,True
"Dark energy constraints from cosmic shear power spectra: impact of
  intrinsic alignments on photometric redshift requirements","  Cosmic shear constrains cosmology by exploiting the apparent alignments of
pairs of galaxies due to gravitational lensing by intervening mass clumps.
However galaxies may become (intrinsically) aligned with each other, and with
nearby mass clumps, during their formation. This effect needs to be
disentangled from the cosmic shear signal to place constraints on cosmology. We
use the linear intrinsic alignment model as a base and compare it to an
alternative model and data. If intrinsic alignments are ignored then the dark
energy equation of state is biased by ~50 per cent. We examine how the number
of tomographic redshift bins affects uncertainties on cosmological parameters
and find that when intrinsic alignments are included two or more times as many
bins are required to obtain 80 per cent of the available information. We
investigate how the degradation in the dark energy figure of merit depends on
the photometric redshift scatter. Previous studies have shown that lensing does
not place stringent requirements on the photometric redshift uncertainty, so
long as the uncertainty is well known. However, if intrinsic alignments are
included the requirements become a factor of three tighter. These results are
quite insensitive to the fraction of catastrophic outliers, assuming that this
fraction is well known. We show the effect of uncertainties in photometric
redshift bias and scatter. Finally we quantify how priors on the intrinsic
alignment model would improve dark energy constraints.
",2009-06-23,False
"Dark energy constraints from cosmic shear power spectra: impact of
  intrinsic alignments on photometric redshift requirements",This research paper presents a study on the constraints of dark energy from cosmic shear power spectra. The impact of intrinsic alignments on photometric redshift requirements is also analyzed. The study shows that the inclusion of intrinsic alignment contaminants in the analysis of cosmic shear data significantly affects the precision of the dark energy constraints. The results suggest that accurate photometric redshifts are essential for obtaining robust constraints on dark energy. This research contributes to the understanding of the nature of dark energy and emphasizes the importance of improving the accuracy of photometric redshift estimations in future cosmic shear surveys.,2009-06-23,True
Brownian subordinators and fractional Cauchy problems,"  A Brownian time process is a Markov process subordinated to the absolute
value of an independent one-dimensional Brownian motion. Its transition
densities solve an initial value problem involving the square of the generator
of the original Markov process. An apparently unrelated class of processes,
emerging as the scaling limits of continuous time random walks, involve
subordination to the inverse or hitting time process of a classical stable
subordinator. The resulting densities solve fractional Cauchy problems, an
extension that involves fractional derivatives in time. In this paper, we will
show a close and unexpected connection between these two classes of processes,
and consequently, an equivalence between these two families of partial
differential equations.
",2009-06-25,False
Brownian subordinators and fractional Cauchy problems,"The research paper titled ""Brownian subordinators and fractional Cauchy problems"" studies the behavior of Brownian subordinators, which are stochastic processes that describe the distribution of waiting times between two events. The authors use these subordinators to solve fractional Cauchy problems, which are partial differential equations involving a fractional derivative. They show that the solution to these problems can be expressed in terms of the Laplace transform of the Brownian subordinator. The authors also provide numerical simulations to illustrate the behavior of the solution in various scenarios. The key finding of the paper is that Brownian subordinators provide a useful tool for solving fractional Cauchy problems, which have important applications in physics, engineering, and finance.",2009-06-25,True
Beyond Caustic Crossings: Properties of Binary Microlensing Light Curves,"  Binary microlensing light curves have a variety of morphologies. Many are
indistinguishable from point lens light curves. Of those that deviate from the
point lens form, caustic crossing light curves have tended to dominate
identified binary lens events. Other distinctive signatures of binary lenses
include significant asymmetry, multiple peaks, and repeating events. We have
quantified, using high resolution simulations, the theoretically expected
relative numbers of each type of binary lens event, based on its measurable
characteristics. We find that a microlensing survey with current levels of
photometric uncertainty and sampling should find at least as many non-caustic
crossing binary lens events as caustic crossing events; in future surveys with
more sensitive photometry, the contribution of distinctive non-caustic crossing
events will be even greater. To try to explain why caustic crossing light
curves appear to be so dominant among the published binary lensing events, we
investigate the influence of several physical effects, including blending,
sampling rate, and various binary populations.
",2009-11-13,False
Beyond Caustic Crossings: Properties of Binary Microlensing Light Curves,"This research paper aims to explore the properties of binary microlensing light curves beyond the conventional caustic crossings. The study will investigate the various features of light curves that result from binary microlensing, including the effects of the source trajectory, the source size, and the binary geometry. The research will utilize a combination of numerical simulations and statistical analyses to identify patterns in the light curves and explore the underlying physical processes. By examining the properties of binary microlensing light curves beyond the caustic crossings, this study will contribute to a deeper understanding of the dynamics of binary systems and their potential applications in astrophysics.",2009-11-13,True
Radiation hardness of diamond and silicon sensors compared,"  The radiation hardness of silicon charged particle sensors is compared with
single crystal and polycrystalline diamond sensors, both experimentally and
theoretically. It is shown that for Si- and C-sensors, the NIEL hypothesis,
which states that the signal loss is proportional to the Non-Ionizing Energy
Loss, is a good approximation to the present data. At incident proton and
neutron energies well above 0.1 GeV the radiation damage is dominated by the
inelastic cross section, while at non-relativistic energies the elastic cross
section prevails. The smaller inelastic nucleon-Carbon cross section and the
light nuclear fragments imply that at high energies diamond is an order of
magnitude more radiation hard than silicon, while at energies below 0.1 GeV the
difference becomes significantly smaller.
",2015-05-13,False
Radiation hardness of diamond and silicon sensors compared,"This research paper compares the radiation hardness of diamond and silicon sensors. The primary focus is to determine which material is better suited for use in radiation-intensive environments, such as those found in space or nuclear facilities. The study found that diamond sensors have higher radiation tolerance compared to silicon sensors, making them a more suitable choice for such applications. The paper concludes that diamond sensors have the potential to revolutionize radiation detection technology due to their superior radiation hardness.",2015-05-13,True
Topological insulators beyond the Brillouin zone via Chern parity,"  The topological insulator is an electronic phase stabilized by spin-orbit
coupling that supports propagating edge states and is not adiabatically
connected to the ordinary insulator. In several ways it is a spin-orbit-induced
analogue in time-reversal-invariant systems of the integer quantum Hall effect
(IQHE). This paper studies the topological insulator phase in disordered
two-dimensional systems, using a model graphene Hamiltonian introduced by Kane
and Mele as an example. The nonperturbative definition of a topological
insulator given here is distinct from previous efforts in that it involves
boundary phase twists that couple only to charge, does not refer to edge
states, and can be measured by pumping cycles of ordinary charge. In this
definition, the phase of a Slater determinant of electronic states is
determined by a Chern parity analogous to Chern number in the IQHE case.
Numerically we find, in agreement with recent network model studies, that the
direct transition between ordinary and topological insulators that occurs in
band structures is a consequence of the perfect crystalline lattice.
Generically these two phases are separated by a metallic phase, which is
allowed in two dimensions when spin-orbit coupling is present. The same
approach can be used to study three-dimensional topological insulators.
",2009-12-16,False
Topological insulators beyond the Brillouin zone via Chern parity,"The research paper explores the concept of topological insulators (TI) beyond the Brillouin zone through the use of Chern parity. The authors demonstrate how Chern parity can be used to determine the topological properties of TIs and show that it is possible to classify TIs using a generalized Brillouin zone. The paper also highlights the importance of studying the topological properties of TIs for the development of new electronic devices. Noteworthy findings include the identification of a new class of TIs and the creation of a map of all possible TIs based on their topological properties. Overall, the paper highlights the significant potential for using Chern parity to explore the properties of TIs and opens up new avenues for research in this field.",2009-12-16,True
"Experimental realization of one-way quantum computing with two-photon
  four-qubit cluster states","  We report an experimental realization of one-way quantum computing on a
two-photon four-qubit cluster state. This is accomplished by developing a
two-photon cluster state source entangled both in polarization and spatial
modes. With this special source, we implemented a highly efficient Grover's
search algorithm and high-fidelity two qubits quantum gates. Our experiment
demonstrates that such cluster states could serve as an ideal source and a
building block for rapid and precise optical quantum computation.
",2012-10-30,False
"Experimental realization of one-way quantum computing with two-photon
  four-qubit cluster states","This research paper presents experimental realization of one-way quantum computing with two-photon four-qubit cluster states. The study demonstrates the creation and manipulation of cluster states, as well as the implementation of various quantum gates. The results suggest that the four-qubit cluster state is a promising resource for one-way quantum computing. This study lays the foundation for future research in the field of quantum computing and provides a step towards practical applications of quantum information processing.",2012-10-30,True
"Line tension and structure of smectic liquid crystal multilayers at the
  air-water interface","  At the air/water interface, 4,-8-alkyl[1,1,-biphenyl]-4-carbonitrile (8CB)
domains with different thicknesses coexist in the same Langmuir film, as
multiple bilayers on a monolayer. The edge dislocation at the domain boundary
leads to line tension, which determines the domain shape and dynamics. By
observing the domain relaxation process starting from small distortions, we
find that the line tension is linearly dependent on the thickness difference
between the coexisting phases in the film. Comparisons with theoretical
treatments in the literature suggest that the edge dislocation at the boundary
locates near the center of the film, which means that the 8CB multilayers are
almost symmetric with respect to the air/water interface.
",2009-11-13,False
"Line tension and structure of smectic liquid crystal multilayers at the
  air-water interface","The research paper investigates the line tension and structure of smectic liquid crystal multilayers at the air-water interface. By using X-ray reflectivity and surface tensiometry, the authors found that the line tension is related to the thickness of the liquid crystal layers and their interactions with the interface. The multilayers exhibited a range of structures, including a well-ordered hexagonal lattice and a disordered smectic phase. The authors conclude that line tension plays a crucial role in the formation and stability of the multilayers, and their findings provide insight into the behavior of liquid crystal systems at interfaces.",2009-11-13,True
Oblivious Transfer based on Key Exchange,"  Key-exchange protocols have been overlooked as a possible means for
implementing oblivious transfer (OT). In this paper we present a protocol for
mutual exchange of secrets, 1-out-of-2 OT and coin flipping similar to
Diffie-Hellman protocol using the idea of obliviously exchanging encryption
keys. Since, Diffie-Hellman scheme is widely used, our protocol may provide a
useful alternative to the conventional methods for implementation of oblivious
transfer and a useful primitive in building larger cryptographic schemes.
",2008-01-10,False
Oblivious Transfer based on Key Exchange,"Abstract:

Oblivious transfer (OT) is a fundamental cryptographic primitive that allows a sender to send one out of two messages to a receiver without revealing which message was sent. Key exchange is another essential cryptographic primitive that enables two parties to establish a shared secret key for secure communication. In this paper, we propose a novel protocol for oblivious transfer based on key exchange. Our protocol achieves the same security properties as traditional OT protocols while leveraging the efficiency and simplicity of key exchange protocols. We provide a detailed security analysis and implementation of our protocol, demonstrating its practicality and efficiency. Our results suggest that our protocol can be a viable alternative to traditional OT protocols in scenarios where key exchange is already being used.",2008-01-10,True
Non-abelian plasma instabilities for strong anisotropy,"  We numerically investigate gauge field instabilities in anisotropic SU(2)
plasmas using weak field initial conditions. The growth of unstable modes is
stopped by non-abelian effects for moderate anisotropy. If we increase the
anisotropy the growth continues beyond the non-abelian saturation bound. We
find strong indications that the continued growth is not due to over-saturation
of infrared field modes, but instead due to very rapid growth of high momentum
modes which are not unstable in the weak field limit. The saturation amplitude
strongly depends on the initial conditions. For strong initial fields we do not
observe the sustained growth.
",2008-11-26,False
Non-abelian plasma instabilities for strong anisotropy,"This research paper aims to investigate non-abelian plasma instabilities in the presence of strong anisotropy. The study focuses on the behavior of non-abelian plasmas, which are characterized by a significant deviation from the thermal equilibrium state, and their susceptibility to instabilities under such conditions. The paper highlights the importance of understanding these instabilities in the context of astrophysical and laboratory plasmas. The theoretical framework used in this research includes a combination of kinetic theory, magnetohydrodynamics, and non-abelian gauge theory. The results show that non-abelian plasma instabilities can arise due to the anisotropy of the plasma, leading to the generation of coherent structures and turbulence. The study provides new insights into the behavior of non-abelian plasmas and highlights the need for further research in this area.",2008-11-26,True
Is there contextuality for a single qubit?,"  It was presented by Cabello and Nakamura [A. Cabello, Phys. Rev. Lett. 90,
190401 (2003)], that the Kochen-Specker theorem applies to two dimensions if
one uses Positive Operator-Valued Measures. We show that contextuality in their
models is not of the Kochen-Specker type. It is rather the result of not
keeping track of the whole system on which the measurement is performed. This
is connected to the fact that there is no one-to-one correspondence between
POVM elements and projectors on the extended Hilbert space and the same POVM
element has to originate from two different projectors when used in Cabello's
and Nakamura's models. Moreover, we propose a hidden-variable formulation of
the above models.
",2008-07-24,False
Is there contextuality for a single qubit?,"This research paper investigates the question of whether a single qubit can exhibit contextuality, which is a phenomenon where the outcome of a measurement depends on the context in which it is performed. The authors use a mathematical framework to demonstrate that a single qubit can indeed exhibit contextuality, contrary to previous assumptions. They also propose a physical experiment to test their theoretical findings. These results suggest that contextuality is a fundamental feature of quantum mechanics, even at the level of a single qubit.",2008-07-24,True
The stability of poloidal magnetic fields in rotating stars,"  The stability of large-scale magnetic fields in rotating stars is explored,
using 3D numerical hydrodynamics to follow the evolution of an initial poloidal
field. It is found that the field is subject to an instability, located
initially on the magnetic equator, whereby the gas is displaced in a direction
parallel to the magnetic axis. If the magnetic axis is parallel to the rotation
axis, the rotation does not affect the initial linear growth of the
instability, but does restrict the growth of the instability outside of the
equatorial zone. The magnetic energy decays on a timescale which is a function
of the Alfv\'en crossing time and the rotation speed, but short compared to any
evolutionary timescale. No evidence is found for a possible stable end state to
evolve from an initial axisymmetric poloidal field. The field of an oblique
rotator is similarly unstable, in both cases regardless of the rotation speed.
",2009-11-13,False
The stability of poloidal magnetic fields in rotating stars,"The study focuses on the stability of poloidal magnetic fields in rotating stars. The researchers used numerical simulations to investigate the behavior of these fields in different rotation rates and magnetic field strengths. They found that in some cases, the poloidal magnetic fields can become unstable and create toroidal magnetic fields, which can lead to the expulsion of the magnetic field from the star. This process is known as the Tayler instability. The researchers also found that the strength of the magnetic field plays a crucial role in determining the stability of the poloidal magnetic field. The study's outcomes suggest that poloidal magnetic fields in rotating stars can be unstable and lead to the expulsion of the magnetic field, which can have significant implications for star formation and evolution.",2009-11-13,True
RKKY in half-filled bipartite lattices: graphene as an example,"  We first present a simple proof that for any bipartite lattice at half
filling the RKKY interaction is antiferromagnetic between impurities on
opposite (i.e., A and B) sublattices and is ferromagnetic between impurities on
the same sublattices. This result is valid on all length scales. We then focus
on the honeycomb lattice and examine the theorem in the long distance limit by
performing the low energy calculation using Dirac electrons. To find the
universal (cutoff free) result we perform the calculation in smooth cutoff
schemes, as we show that the calculation based on a sharp cutoff leads to wrong
results. We also find the long distance behavior of the RKKY interaction
between ""plaquette"" impurities in both coherent and incoherent regimes.
",2007-11-26,False
RKKY in half-filled bipartite lattices: graphene as an example,"The research paper titled ""RKKY in half-filled bipartite lattices: graphene as an example"" explores the Ruderman-Kittel-Kasuya-Yosida (RKKY) interaction in half-filled bipartite lattices using graphene as an example. The study shows that the RKKY interaction in graphene depends on the relative position of the impurities and can be either ferromagnetic or antiferromagnetic. The researchers also found that the RKKY interaction in graphene is tunable by doping and could be used in spintronics applications. The key conclusion of the study is that the RKKY interaction in half-filled bipartite lattices can be controlled and manipulated, making them potential candidates for future spintronics devices.",2007-11-26,True
Geodesics on an ellipsoid in Minkowski space,"  We describe the geometry of geodesics on a Lorentz ellipsoid: give explicit
formulas for the first integrals (pseudo-confocal coordinates), curvature,
geodesically equivalent Riemannian metric, the invariant area-forms on the
time- and space-like geodesics and invariant 1-form on the space of null
geodesics. We prove a Poncelet-type theorem for null geodesics on the
ellipsoid: if such a geodesic close up after several oscillations in the
""pseudo-Riemannian belt"", so do all other null geodesics on this ellipsoid.
",2007-05-23,False
Geodesics on an ellipsoid in Minkowski space,"This research paper explores the properties of geodesics on an ellipsoid in Minkowski space. The study investigates the behavior of geodesics on an ellipsoid and discusses the differences between geodesics on an ellipsoid and those on a sphere. The paper also examines the relationship between the curvature of the ellipsoid and the geodesics that exist on it. The research findings highlight the importance of understanding the behavior of geodesics on an ellipsoid, which has significant implications in various fields of physics, including relativity and cosmology. The paper concludes by discussing potential applications of the research findings in the development of new technologies and scientific discoveries.",2007-05-23,True
"Fault Classification in Cylinders Using Multilayer Perceptrons, Support
  Vector Machines and Guassian Mixture Models","  Gaussian mixture models (GMM) and support vector machines (SVM) are
introduced to classify faults in a population of cylindrical shells. The
proposed procedures are tested on a population of 20 cylindrical shells and
their performance is compared to the procedure, which uses multi-layer
perceptrons (MLP). The modal properties extracted from vibration data are used
to train the GMM, SVM and MLP. It is observed that the GMM produces 98%, SVM
produces 94% classification accuracy while the MLP produces 88% classification
rates.
",2007-05-23,False
"Fault Classification in Cylinders Using Multilayer Perceptrons, Support
  Vector Machines and Guassian Mixture Models","This research paper aims to propose a fault classification method for cylinders utilizing three machine learning techniques, namely Multilayer Perceptrons, Support Vector Machines, and Gaussian Mixture Models. The study employed vibration signals obtained from a cylinder test rig to train and test the algorithms. Results showed that all three techniques were effective in identifying faults in cylinders, with the Gaussian Mixture Model showing the highest accuracy. The proposed method can be useful for fault diagnosis in various industries, such as automotive and aerospace, ultimately leading to improved safety and reliability.",2007-05-23,True
Two Scenarios of Breaking Chaotic Phase Synchronization,"  Two types of phase synchronization (accordingly, two scenarios of breaking
phase synchronization) between coupled stochastic oscillators are shown to
exist depending on the discrepancy between the control parameters of
interacting oscillators, as in the case of classical synchronization of
periodic oscillators. If interacting stochastic oscillators are weakly detuned,
the phase coherency of the attractors persists when phase synchronization
breaks. Conversely, if the control parameters differ considerably, the chaotic
attractor becomes phase-incoherent under the conditions of phase
synchronization break.
",2007-05-23,False
Two Scenarios of Breaking Chaotic Phase Synchronization,"This research paper investigates two distinct scenarios of breaking chaotic phase synchronization in coupled chaotic systems. Through theoretical analysis and numerical simulations, we demonstrate that the two scenarios are characterized by different dynamical behaviors and bifurcation structures. Specifically, we find that the first scenario involves a gradual transition to a desynchronized state, while the second scenario exhibits a sudden transition to a new synchronized state. Our results provide insight into the complex dynamics of coupled chaotic systems and may have implications for various applications in physics, engineering, and biology.",2007-05-23,True
The Parameter-Less Self-Organizing Map algorithm,"  The Parameter-Less Self-Organizing Map (PLSOM) is a new neural network
algorithm based on the Self-Organizing Map (SOM). It eliminates the need for a
learning rate and annealing schemes for learning rate and neighbourhood size.
We discuss the relative performance of the PLSOM and the SOM and demonstrate
some tasks in which the SOM fails but the PLSOM performs satisfactory. Finally
we discuss some example applications of the PLSOM and present a proof of
ordering under certain limited conditions.
",2007-05-23,False
The Parameter-Less Self-Organizing Map algorithm,This research paper introduces a novel algorithm called the Parameter-Less Self-Organizing Map (PLSOM) that eliminates the need for manual parameter tuning in self-organizing maps (SOMs). The PLSOM algorithm utilizes a dynamic learning rate and neighborhood function to adapt to the data distribution and achieve superior performance compared to traditional SOMs. Experimental results on synthetic and real-world datasets demonstrate the effectiveness of the PLSOM algorithm in preserving the topology of high-dimensional data. The study concludes that PLSOM can serve as a promising tool for exploratory data analysis and visualization.,2007-05-23,True
Neutral genetic drift can aid functional protein evolution,"  BACKGROUND: Many of the mutations accumulated by naturally evolving proteins
are neutral in the sense that they do not significantly alter a protein's
ability to perform its primary biological function. However, new protein
functions evolve when selection begins to favor other, ""promiscuous"" functions
that are incidental to a protein's biological role. If mutations that are
neutral with respect to a protein's primary biological function cause
substantial changes in promiscuous functions, these mutations could enable
future functional evolution.
  RESULTS: Here we investigate this possibility experimentally by examining how
cytochrome P450 enzymes that have evolved neutrally with respect to activity on
a single substrate have changed in their abilities to catalyze reactions on
five other substrates. We find that the enzymes have sometimes changed as much
as four-fold in the promiscuous activities. The changes in promiscuous
activities tend to increase with the number of mutations, and can be largely
rationalized in terms of the chemical structures of the substrates. The
activities on chemically similar substrates tend to change in a coordinated
fashion, potentially providing a route for systematically predicting the change
in one function based on the measurement of several others.
  CONCLUSIONS: Our work suggests that initially neutral genetic drift can lead
to substantial changes in protein functions that are not currently under
selection, in effect poising the proteins to more readily undergo functional
evolution should selection ""ask new questions"" in the future.
",2007-07-18,False
Neutral genetic drift can aid functional protein evolution,"This research paper investigates how neutral genetic drift can aid functional protein evolution. By analyzing mutations in the protein coding regions of genes, the study shows that neutral mutations can act as a stepping stone for beneficial mutations. These neutral mutations can accumulate over time and create a genetic background that allows for faster evolution of functional proteins when beneficial mutations occur. The findings suggest that neutral genetic drift can play an important role in shaping the evolution of complex biological systems and can help us understand how organisms adapt to changing environments. By understanding the mechanisms that drive protein evolution, we can gain insights into how to engineer proteins for specific applications in biotechnology and medicine.",2007-07-18,True
Using Images to create a Hierarchical Grid Spatial Index,"  This paper presents a hybrid approach to spatial indexing of two dimensional
data. It sheds new light on the age old problem by thinking of the traditional
algorithms as working with images. Inspiration is drawn from an analogous
situation that is found in machine and human vision. Image processing
techniques are used to assist in the spatial indexing of the data. A fixed grid
approach is used and bins with too many records are sub-divided hierarchically.
Search queries are pre-computed for bins that do not contain any data records.
This has the effect of dividing the search space up into non rectangular
regions which are based on the spatial properties of the data. The bucketing
quad tree can be considered as an image with a resolution of two by two for
each layer. The results show that this method performs better than the quad
tree if there are more divisions per layer. This confirms our suspicions that
the algorithm works better if it gets to look at the data with higher
resolution images. An elegant class structure is developed where the
implementation of concrete spatial indexes for a particular data type merely
relies on rendering the data onto an image.
",2016-11-17,False
Using Images to create a Hierarchical Grid Spatial Index,"This research paper explores the use of images to create a hierarchical grid spatial index. The main objective of this study is to improve the efficiency and effectiveness of spatial indexing by incorporating visual information into the indexing process. The proposed method involves dividing the image into a hierarchical grid system and assigning a unique index to each grid cell. The results of this study show that the proposed method outperforms traditional spatial indexing techniques in terms of query processing time and accuracy. Additionally, this research demonstrates the potential for using images to enhance spatial indexing in various domains such as geospatial data, medical imaging, and multimedia databases. Overall, this study highlights the importance of incorporating visual information into spatial indexing for improved performance and accuracy.",2016-11-17,True
"Displacement Detection with a Vibrating RF SQUID: Beating the Standard
  Linear Limit","  We study a novel configuration for displacement detection consisting of a
nanomechanical resonator coupled to both, a radio frequency superconducting
interference device (RF SQUID) and to a superconducting stripline resonator. We
employ an adiabatic approximation and rotating wave approximation and calculate
the displacement sensitivity. We study the performance of such a displacement
detector when the stripline resonator is driven into a region of nonlinear
oscillations. In this region the system exhibits noise squeezing in the output
signal when homodyne detection is employed for readout. We show that
displacement sensitivity of the device in this region may exceed the upper
bound imposed upon the sensitivity when operating in the linear region. On the
other hand, we find that the high displacement sensitivity is accompanied by a
slowing down of the response of the system, resulting in a limited bandwidth.
",2009-11-13,False
"Displacement Detection with a Vibrating RF SQUID: Beating the Standard
  Linear Limit","This research paper investigates the use of a vibrating RF SQUID as a means of displacement detection. By leveraging the unique properties of the SQUID, which is capable of detecting minute changes in magnetic fields, we demonstrate the ability to beat the standard linear limit of displacement detection. Our experimental results show that the vibrating RF SQUID is capable of detecting sub-nanometer displacements, far beyond the capabilities of conventional displacement sensors. Additionally, we discuss the potential applications of this technology in fields such as nanotechnology, biomedicine, and precision manufacturing. Overall, our findings suggest that the vibrating RF SQUID represents a promising avenue for improving the accuracy and sensitivity of displacement detection.",2009-11-13,True
