title,abstract,update_date,ai_generated
"Langmuir blodgett assembly of densely aligned single walled carbon
  nanotubes from bulk materials","  Single walled carbon nanotubes exhibit advanced electrical and surface
properties useful for high performance nanoelectronics. Important to future
manufacturing of nanotube circuits is large scale assembly of SWNTs into
aligned forms. Despite progress in assembly and oriented synthesis, pristine
SWNTs in aligned and close-packed form remain elusive and needed for high
current, speed and density devices through collective operations of parallel
SWNTs. Here, we develop a Langmuir Blodgett method achieving monolayers of
aligned SWNTs with dense packing, central to which is a non covalent polymer
functionalization by PmPV imparting high solubility and stability of SWNTs in
an organic solvent DCE. Pressure cycling or annealing during LB film
compression reduces hysteresis and facilitates high degree alignment and
packing of SWNTs characterized by microscopy and polarized Raman spectroscopy.
The monolayer SWNTs are readily patterned for device integration by
microfabrication, enabling the highest currents 3mA through the narrowest
regions packed with aligned SWNTs thus far.
",2007-05-23,False
"Langmuir blodgett assembly of densely aligned single walled carbon
  nanotubes from bulk materials","Carbon nanotubes (CNTs) have promising applications in various fields, such as electronics, energy, and biomedicine. However, their widespread use is limited by difficulties in controlling their alignment and organization. Langmuir-Blodgett (LB) assembly has been shown to be a promising technique for the alignment of CNTs, but the use of bulk materials for this purpose is not well understood. In this research paper, we investigate the use of bulk materials for the LB assembly of densely aligned single-walled carbon nanotubes (SWCNTs). We demonstrate that the LB technique can be used to create highly ordered SWCNT layers with controlled thickness and alignment, using bulk SWCNT powders as the starting material. Our results suggest that LB assembly of SWCNTs from bulk materials is a promising method for the large-scale production of aligned CNT films with potential applications in electronic devices and other fields.",2007-05-23,True
"Lower ground state due to counter-rotating wave interaction in trapped
  ion system","  We consider a single ion confined in a trap under radiation of two traveling
waves of lasers. In the strong-excitation regime and without the restriction of
Lamb-Dicke limit, the Hamiltonian of the system is similar to a driving
Jaynes-Cummings model without rotating wave approximation (RWA). The approach
we developed enables us to present a complete eigensolutions, which makes it
available to compare with the solutions under the RWA. We find that, the ground
state in our non-RWA solution is energically lower than the counterpart under
the RWA. If we have the ion in the ground state, it is equivalent to a spin
dependent force on the trapped ion. Discussion is made for the difference
between the solutions with and without the RWA, and for the relevant
experimental test, as well as for the possible application in quantum
information processing.
",2009-11-13,False
"Lower ground state due to counter-rotating wave interaction in trapped
  ion system","This research paper investigates the phenomenon of counter-rotating wave interaction in a trapped ion system and its impact on the ground state. Through theoretical analysis and numerical simulations, we demonstrate that this interaction leads to a lower ground state energy than the single wave case. This finding has significant implications for quantum information processing using trapped ions, as it suggests a more efficient method for ground state preparation. Our results also highlight the importance of considering counter-rotating wave effects in the design of trapped ion experiments.",2009-11-13,True
"Strained single-crystal Al2O3 grown layer-by-layer on Nb (110) thin
  films","  We report on the layer-by-layer growth of single-crystal Al2O3 thin-films on
Nb (110). Single-crystal Nb films are first prepared on A-plane sapphire,
followed by the evaporation of Al in an O2 background. The first stages of
Al2O3 growth are layer-by-layer with hexagonal symmetry. Electron and x-ray
diffraction measurements indicate the Al2O3 initially grows clamped to the Nb
lattice with a tensile strain near 10%. This strain relaxes with further
deposition, and beyond about 5 nm we observe the onset of island growth.
Despite the asymmetric misfit between the Al2O3 film and the Nb under-layer,
the observed strain is surprisingly isotropic.
",2009-11-13,False
"Strained single-crystal Al2O3 grown layer-by-layer on Nb (110) thin
  films","This research paper investigates the growth of single-crystal Al2O3 layers on Nb (110) thin films through a layer-by-layer deposition process. The primary theme of the study is to explore the impact of strain on the growth of Al2O3 on Nb (110) thin films and its electronic properties. The essential findings of the study suggest that the strained Al2O3 layers exhibit a unique electronic structure, with the formation of new electronic states near the Fermi level. The study also highlights the potential of strained Al2O3/Nb (110) thin films for the development of novel electronic devices and future applications in the field of materials science.",2009-11-13,True
Spinor dipolar Bose-Einstein condensates; Classical spin approach,"  Magnetic dipole-dipole interaction dominated Bose-Einstein condensates are
discussed under spinful situations. We treat the spin degrees of freedom as a
classical spin vector, approaching from large spin limit to obtain an effective
minimal Hamiltonian; a version extended from a non-linear sigma model. By
solving the Gross-Pitaevskii equation we find several novel spin textures where
the mass density and spin density are strongly coupled, depending upon trap
geometries due to the long-range and anisotropic natures of the dipole-dipole
interaction.
",2009-11-13,False
Spinor dipolar Bose-Einstein condensates; Classical spin approach,"This research paper investigates the behavior of spinor dipolar Bose-Einstein condensates from a classical spin approach. The study focuses on the dynamics of the spinor field, where the spin degrees of freedom play a crucial role in the condensate's properties. The paper explores the interplay between the spin and dipolar interactions and their impact on the condensate's stability and coherence. The results obtained from this research provide insights into the behavior of spinor dipolar condensates and their potential applications in quantum sensing and information processing.",2009-11-13,True
"Nonlinear Dynamics of the Phonon Stimulated Emission in Microwave
  Solid-State Resonator of the Nonautonomous Phaser Generator","  The microwave phonon stimulated emission (SE) has been experimentally and
numerically investigated in a nonautonomous microwave acoustic quantum
generator, called also microwave phonon laser or phaser (see previous works
arXiv:cond-mat/0303188 ; arXiv:cond-mat/0402640 ; arXiv:nlin.CG/0703050)
Phenomena of branching and long-time refractority (absence of the reaction on
the external pulses) for deterministic chaotic and regular processes of SE were
observed in experiments with various levels of electromagnetic pumping. At the
pumping level growth, the clearly depined increasing of the number of
coexisting SE states has been observed both in real physical experiments and in
computer simulations. This confirms the analytical estimations of the branching
density in the phase space. The nature of the refractority of SE pulses is
closely connected with the pointed branching and reflects the crises of strange
attractors, i.e. their collisions with unstable periodic components of the
higher branches of SE states in the nonautonomous microwave phonon laser.
",2009-06-25,False
"Nonlinear Dynamics of the Phonon Stimulated Emission in Microwave
  Solid-State Resonator of the Nonautonomous Phaser Generator","This research paper explores the nonlinear dynamics of the phonon stimulated emission in a microwave solid-state resonator of the nonautonomous phaser generator. The study investigates the behavior of the system when subjected to external stimuli and analyzes the impact of nonlinearity on the emission of phonons. The research presents a theoretical model and numerical simulations to illustrate the dynamics of the system. The results demonstrate the importance of nonlinearity in the behavior of the phonon stimulated emission, highlighting the potential for developing efficient and robust phaser generators. The findings of this study have significant implications for the field of solid-state quantum electronics and could contribute to the development of new technologies.",2009-06-25,True
Magnetic Fingerprints of sub-100 nm Fe Nanodots,"  Sub-100 nm nanomagnets not only are technologically important, but also
exhibit complex magnetization reversal behaviors as their dimensions are
comparable to typical magnetic domain wall widths. Here we capture magnetic
""fingerprints"" of 1 billion Fe nanodots as they undergo a single domain to
vortex state transition, using a first-order reversal curve (FORC) method. As
the nanodot size increases from 52 nm to 67 nm, the FORC diagrams reveal
striking differences, despite only subtle changes in their major hysteresis
loops. The 52 nm nanodots exhibit single domain behavior and the coercivity
distribution extracted from the FORC distribution agrees well with a
calculation based on the measured nanodot size distribution. The 58 and 67 nm
nanodots exhibit vortex states, where the nucleation and annihilation of the
vortices are manifested as butterfly-like features in the FORC distribution and
confirmed by micromagnetic simulations. Furthermore, the FORC method gives
quantitative measures of the magnetic phase fractions, and vortex nucleation
and annihilation fields.
",2007-05-23,False
Magnetic Fingerprints of sub-100 nm Fe Nanodots,"""Magnetic Fingerprints of sub-100 nm Fe Nanodots"" is a research paper that explores the magnetic properties of sub-100 nm iron nanodots. The study aimed to investigate the behavior of these nanodots under different conditions, such as temperature and magnetic field strength. The researchers used a combination of experimental techniques and numerical simulations to study the magnetic properties of the nanodots.

The main findings of the study suggest that the magnetic properties of sub-100 nm Fe nanodots are highly dependent on their size and shape. The researchers found that the magnetic behavior of these nanodots can be manipulated by applying an external magnetic field or changing the temperature. The study also found that the magnetic fingerprints of sub-100 nm Fe nanodots can be used for various applications, such as magnetic data storage and spintronics.

In conclusion, ""Magnetic Fingerprints of sub-100 nm Fe Nanodots"" provides valuable insights into the magnetic properties of sub-100 nm iron nanodots and their potential applications in various fields. The study highlights the importance of understanding the behavior of nanomaterials at the atomic and molecular levels to develop advanced technologies.",2007-05-23,True
An online repository of Swift/XRT light curves of GRBs,"  Context. Swift data are revolutionising our understanding of Gamma Ray
Bursts. Since bursts fade rapidly, it is desirable to create and disseminate
accurate light curves rapidly.
  Aims. To provide the community with an online repository of X-ray light
curves obtained with Swift. The light curves should be of the quality expected
of published data, but automatically created and updated so as to be
self-consistent and rapidly available. Methods. We have produced a suite of
programs which automatically generates Swift/XRT light curves of GRBs. Effects
of the damage to the CCD, automatic readout-mode switching and pile-up are
appropriately handled, and the data are binned with variable bin durations, as
necessary for a fading source.
  Results. The light curve repository website
(http://www.swift.ac.uk/xrt_curves) contains light curves, hardness ratios and
deep images for every GRB which Swift's XRT has observed. When new GRBs are
detected, light curves are created and updated within minutes of the data
arriving at the UK Swift Science Data Centre.
",2009-11-13,False
An online repository of Swift/XRT light curves of GRBs,"This research paper presents an online repository of Swift/XRT light curves of Gamma-Ray Bursts (GRBs) observed by the Swift satellite. The primary focus is to provide an easily accessible and user-friendly database for the scientific community to study the temporal behavior of GRBs. The repository contains light curves of 582 GRBs observed by the Swift/XRT telescope from 2004 to 2019. The remarkable finding is that the repository allows for the analysis of the temporal behavior of GRBs in a systematic and efficient manner, leading to better understanding of the physics behind these high-energy phenomena. The conclusion is that the repository will be a valuable resource for future studies of GRBs.",2009-11-13,True
Counterflow of electrons in two isolated quantum point contacts,"  We study the interaction between two adjacent but electrically isolated
quantum point contacts (QPCs). At high enough source-drain bias on one QPC, the
drive QPC, we detect a finite electric current in the second, unbiased,
detector QPC. The current generated at the detector QPC always flows in the
opposite direction than the current of the drive QPC. The generated current is
maximal, if the detector QPC is tuned to a transition region between its
quantized conductance plateaus and the drive QPC is almost pinched-off. We
interpret this counterflow phenomenon in terms of an asymmetric phonon-induced
excitation of electrons in the leads of the detector QPC.
",2007-09-03,False
Counterflow of electrons in two isolated quantum point contacts,"The research paper titled ""Counterflow of electrons in two isolated quantum point contacts"" investigates the behavior of electrons in two isolated quantum point contacts (QPCs) in a two-dimensional electron gas. The main theme of the paper is the study of counterflow, where electrons are injected from opposite sides of the QPCs and flow in opposite directions. The authors report that when the QPCs are close together, the counterflow of electrons is suppressed due to the Coulomb interaction between them. However, when the QPCs are separated by a distance larger than the electron wavelength, the counterflow becomes dominant. The paper concludes that the behavior of electrons in QPCs is highly dependent on their distance and Coulomb interaction, and these findings could have implications for the development of new electronic devices.",2007-09-03,True
PAH emission and star formation in the host of the z~2.56 Cloverleaf QSO,"  We report the first detection of the 6.2micron and 7.7micron infrared `PAH'
emission features in the spectrum of a high redshift QSO, from the Spitzer-IRS
spectrum of the Cloverleaf lensed QSO (H1413+117, z~2.56). The ratio of PAH
features and rest frame far-infrared emission is the same as in lower
luminosity star forming ultraluminous infrared galaxies and in local PG QSOs,
supporting a predominantly starburst nature of the Cloverleaf's huge
far-infrared luminosity (5.4E12 Lsun, corrected for lensing). The Cloverleaf's
period of dominant QSO activity (Lbol ~ 7E13 Lsun) is coincident with an
intense (star formation rate ~1000 Msun/yr) and short (gas exhaustion time
~3E7yr) star forming event.
",2009-11-13,False
PAH emission and star formation in the host of the z~2.56 Cloverleaf QSO,"This research paper investigates the relationship between polycyclic aromatic hydrocarbon (PAH) emission and star formation in the host galaxy of the z~2.56 Cloverleaf quasar. Using high-resolution infrared spectroscopy data from the Spitzer Space Telescope, the study found a strong correlation between PAH emission and star formation rate. The results also suggest that the Cloverleaf quasar’s host galaxy is undergoing a phase of intense star formation, which is likely triggered by mergers or interactions with neighboring galaxies. These findings contribute to our understanding of the interplay between quasar activity and star formation in distant galaxies.",2009-11-13,True
Causal dissipative hydrodynamics for QGP fluid in 2+1 dimensions,"  In 2nd order causal dissipative theory, space-time evolution of QGP fluid is
studied in 2+1 dimensions. Relaxation equations for shear stress tensors are
solved simultaneously with the energy-momentum conservation equations.
Comparison of evolution of ideal and viscous QGP fluid, initialized under the
same conditions, e.g. same equilibration time, energy density and velocity
profile, indicate that in a viscous dynamics, energy density or temperature of
the fluid evolve slowly, than in an ideal fluid. Cooling gets slower as
viscosity increases. Transverse expansion also increases in a viscous dynamics.
For the first time we have also studied elliptic flow of 'quarks' in causal
viscous dynamics. It is shown that elliptic flow of quarks saturates due to
non-equilibrium correction to equilibrium distribution function, and can not be
mimicked by an ideal hydrodynamics.
",2007-08-01,False
Causal dissipative hydrodynamics for QGP fluid in 2+1 dimensions,"The paper proposes a new model of causal dissipative hydrodynamics for the quark-gluon plasma (QGP) fluid in 2+1 dimensions, which takes into account the effects of both thermal and quantum fluctuations. The model is based on a set of non-linear equations that describe the time evolution of the energy-momentum tensor and the dissipative currents in the fluid. The authors show that the model reproduces the known properties of the QGP fluid, such as the equation of state, the speed of sound and the shear viscosity. They also demonstrate that the model predicts a characteristic relaxation time for the dissipative currents, which is in agreement with the experimental data obtained from heavy-ion collisions. The authors conclude that the proposed model provides a new framework for understanding the dynamics of the QGP fluid and can be used to make predictions for future experimental studies.",2007-08-01,True
"Compounding Fields and Their Quantum Equations in the Trigintaduonion
  Space","  The 32-dimensional compounding fields and their quantum interplays in the
trigintaduonion space can be presented by analogy with octonion and sedenion
electromagnetic, gravitational, strong and weak interactions. In the
trigintaduonion fields which are associated with the electromagnetic,
gravitational, strong and weak interactions, the study deduces some conclusions
of field source particles (quarks and leptons) and intermediate particles which
are consistent with current some sorts of interaction theories. In the
trigintaduonion fields which are associated with the hyper-strong and
strong-weak fields, the paper draws some predicts and conclusions of the field
source particles (sub-quarks) and intermediate particles. The research results
show that there may exist some new particles in the nature.
",2011-11-09,False
"Compounding Fields and Their Quantum Equations in the Trigintaduonion
  Space","This research paper explores the use of compounding fields and their quantum equations in the trigintaduonion space as a basis. The trigintaduonion, a 32-dimensional extension of the quaternions, offers a unique framework for studying the interplay between fields and their quantum properties. Through mathematical analysis and numerical simulations, the paper investigates the behavior of compounding fields in the trigintaduonion space and their corresponding quantum equations. The results suggest that this approach can provide a powerful tool for understanding the dynamics of complex systems and may have applications in fields such as quantum computing and particle physics. Overall, this research sheds light on the potential of the trigintaduonion space as a new frontier in the study of quantum phenomena.",2011-11-09,True
"Topological defects, geometric phases, and the angular momentum of light","  Recent reports on the intriguing features of vector vortex bearing beams are
analyzed using geometric phases in optics. It is argued that the spin
redirection phase induced circular birefringence is the origin of topological
phase singularities arising in the inhomogeneous polarization patterns. A
unified picture of recent results is presented based on this proposition.
Angular momentum shift within the light beam (OAM) has exact equivalence with
the angular momentum holonomy associated with the geometric phase consistent
with our conjecture.
",2009-05-15,False
"Topological defects, geometric phases, and the angular momentum of light","This research paper explores the interplay between topological defects, geometric phases, and the angular momentum of light. Topological defects, such as singularities and vortices, can affect the geometric phase of light and alter its angular momentum. By analyzing the behavior of light in the presence of topological defects, this paper aims to provide a deeper understanding of the fundamental principles governing the interaction between light and matter. The results of this research could have important implications for the development of new technologies, including optical communication and quantum computing.",2009-05-15,True
The Blue Straggler Population of the Globular Cluster M5,"  By combining high-resolution HST and wide-field ground based observations, in
ultraviolet and optical bands, we study the Blue Stragglers Star (BSS)
population of the galactic globular cluster M5 (NGC 5904) from its very central
regions up to its periphery. The BSS distribution is highly peaked in the
cluster center, decreases at intermediate radii and rises again outward. Such a
bimodal distribution is similar to those previously observed in other globular
clusters (M3, 47Tucanae, NGC6752). As for these clusters, dynamical simulations
suggest that, while the majority of BSS in M5 could be originated by stellar
collisions, a significant fraction (20-40%) of BSS generated by mass transfer
processes in primordial binaries is required to reproduce the observed radial
distribution. A candidate BSS has been detected beyond the cluster tidal
radius. If confirmed, this could represent an interesting case of an
""evaporating"" BSS.
",2009-06-23,False
The Blue Straggler Population of the Globular Cluster M5,"This research paper investigates the blue straggler population of the globular cluster M5. The primary objective of the study is to understand the formation and evolution of blue stragglers, which are stars that appear to be younger and more massive than the other stars in the cluster. The researchers used data from the Hubble Space Telescope and ground-based observations to identify blue stragglers in M5 and study their properties. The study found that the blue straggler population of M5 is much larger than previously thought, and that these stars have a wide range of masses and ages. The researchers also found evidence of mass transfer between binary stars as a possible mechanism for the formation of blue stragglers. Overall, the study provides important insights into the formation and evolution of stars in globular clusters and helps to improve our understanding of the complex processes that shape the universe.",2009-06-23,True
Entanglement entropy of two-dimensional Anti-de Sitter black holes,"  Using the AdS/CFT correspondence we derive a formula for the entanglement
entropy of the anti-de Sitter black hole in two spacetime dimensions. The
leading term in the large black hole mass expansion of our formula reproduces
exactly the Bekenstein-Hawking entropy S_{BH}, whereas the subleading term
behaves as ln S_{BH}. This subleading term has the universal form typical for
the entanglement entropy of physical systems described by effective conformal
fields theories (e.g. one-dimensional statistical models at the critical
point). The well-known form of the entanglement entropy for a two-dimensional
conformal field theory is obtained as analytic continuation of our result and
is related with the entanglement entropy of a black hole with negative mass.
",2008-11-26,False
Entanglement entropy of two-dimensional Anti-de Sitter black holes,"This research paper explores the concept of entanglement entropy in two-dimensional Anti-de Sitter (AdS) black holes. Entanglement entropy is a measure of the entanglement between two subsystems of a quantum system, which has been shown to have important implications for quantum information theory and the study of black holes. The paper specifically focuses on the entanglement entropy of two-dimensional AdS black holes, which have been the subject of much recent research. The authors use a combination of analytical and numerical techniques to investigate the behavior of entanglement entropy in these black holes as a function of various parameters, such as the size of the black hole and the strength of the gravitational potential. The results of the study provide important insights into the nature of entanglement entropy in AdS black holes and contribute to a deeper understanding of the fundamental properties of these fascinating objects.",2008-11-26,True
A POVM view of the ensemble approach to polarization optics,"  Statistical ensemble formalism of Kim, Mandel and Wolf (J. Opt. Soc. Am. A 4,
433 (1987)) offers a realistic model for characterizing the effect of
stochastic non-image forming optical media on the state of polarization of
transmittedlight. With suitable choice of the Jones ensemble, various Mueller
transformations - some of which have been unknown so far - are deduced. It is
observed that the ensemble approach is formally identical to the positive
operator valued measures (POVM) on the quantum density matrix. This
observation, in combination with the recent suggestion by Ahnert and Payne
(Phys. Rev. A 71, 012330, (2005)) - in the context of generalized quantum
measurement on single photon polarization states - that linear optics elements
can be employed in setting up all possible POVMs, enables us to propose a way
of realizing different types of Mueller devices.
",2007-06-26,False
A POVM view of the ensemble approach to polarization optics,"This research paper presents a new approach to understanding polarization optics, using the mathematical framework of Positive Operator-Valued Measures (POVMs). The ensemble approach to polarization optics is explored, and a POVM-based model is developed to describe the behavior of polarized light passing through optical systems. The paper shows that the POVM approach offers a powerful and flexible way to analyze and design polarization optics, and can lead to new insights into the nature of polarization phenomena. The main result of the paper is the development of a POVM-based formalism for polarization optics, which is shown to be mathematically rigorous and physically meaningful. The conclusion is that the POVM approach represents a valuable new tool for researchers in the field of polarization optics, with potential applications in areas such as optical communication, imaging, and sensing.",2007-06-26,True
Construction of initial data for 3+1 numerical relativity,"  This lecture is devoted to the problem of computing initial data for the
Cauchy problem of 3+1 general relativity. The main task is to solve the
constraint equations. The conformal technique, introduced by Lichnerowicz and
enhanced by York, is presented. Two standard methods, the conformal
transverse-traceless one and the conformal thin sandwich, are discussed and
illustrated by some simple examples. Finally a short review regarding initial
data for binary systems (black holes and neutron stars) is given.
",2008-11-26,False
Construction of initial data for 3+1 numerical relativity,"This research paper focuses on the construction of initial data for 3+1 numerical relativity. The main points covered include a review of the 3+1 formalism, a discussion on the different types of initial data, and a detailed explanation of the conformal transverse-traceless decomposition method. The paper also includes noteworthy findings, such as the importance of choosing suitable gauge conditions and the potential use of conformal techniques in constructing initial data for binary black hole simulations. The conclusion emphasizes the significance of accurate initial data in numerical relativity simulations and the potential impact on gravitational wave observations.",2008-11-26,True
"Reciprocal Symmetry and Classical Discrete Oscillator Incorporating
  Half-Integral Energy Levels","  Classical oscillator differential equation is replaced by the corresponding
(finite time) difference equation. The equation is, then, symmetrized so that
it remains invariant under the change d going to -d, where d is the smallest
span of time. This symmetric equation has solutions, which come in reciprocally
related pairs. One member of a pair agrees with the classical solution and the
other is an oscillating solution and does not converge to a limit as d goes to
0. This solution contributes to oscillator energy a term which is a multiple of
half-integers.
",2007-05-23,False
"Reciprocal Symmetry and Classical Discrete Oscillator Incorporating
  Half-Integral Energy Levels","This research paper explores the concept of reciprocal symmetry in classical discrete oscillators incorporating half-integral energy levels. The primary focus is on the mathematical analysis of the relationship between reciprocal symmetry and energy levels in these systems. The study finds that the presence of half-integral energy levels leads to the breakdown of reciprocal symmetry, which has important implications for the behavior of these oscillators. The research provides insights into the fundamental principles underlying the behavior of classical discrete oscillators and highlights the importance of considering energy levels in understanding their dynamics.",2007-05-23,True
"A computer program for fast non-LTE analysis of interstellar line
  spectra","  The large quantity and high quality of modern radio and infrared line
observations require efficient modeling techniques to infer physical and
chemical parameters such as temperature, density, and molecular abundances. We
present a computer program to calculate the intensities of atomic and molecular
lines produced in a uniform medium, based on statistical equilibrium
calculations involving collisional and radiative processes and including
radiation from background sources. Optical depth effects are treated with an
escape probability method. The program is available on the World Wide Web at
http://www.sron.rug.nl/~vdtak/radex/index.shtml . The program makes use of
molecular data files maintained in the Leiden Atomic and Molecular Database
(LAMDA), which will continue to be improved and expanded. The performance of
the program is compared with more approximate and with more sophisticated
methods. An Appendix provides diagnostic plots to estimate physical parameters
from line intensity ratios of commonly observed molecules. This program should
form an important tool in analyzing observations from current and future radio
and infrared telescopes.
",2015-05-13,False
"A computer program for fast non-LTE analysis of interstellar line
  spectra","This research paper presents a new computer program designed for efficient non-LTE analysis of interstellar line spectra. The program is capable of handling large datasets and complex physical conditions, making it a valuable tool for studying interstellar medium. The study also highlights the importance of non-LTE analysis in accurately determining the physical properties and chemical composition of interstellar gas. The findings suggest that the program can significantly improve the accuracy and speed of analyzing interstellar line spectra, enabling more detailed and comprehensive studies of interstellar gas.",2015-05-13,True
"Alternative Approaches to the Equilibrium Properties of Hard-Sphere
  Liquids","  An overview of some analytical approaches to the computation of the
structural and thermodynamic properties of single component and multicomponent
hard-sphere fluids is provided. For the structural properties, they yield a
thermodynamically consistent formulation, thus improving and extending the
known analytical results of the Percus-Yevick theory. Approximate expressions
for the contact values of the radial distribution functions and the
corresponding analytical equations of state are also discussed. Extensions of
this methodology to related systems, such as sticky hard spheres and
square-well fluids, as well as its use in connection with the perturbation
theory of fluids are briefly addressed.
",2008-07-18,False
"Alternative Approaches to the Equilibrium Properties of Hard-Sphere
  Liquids","This research paper explores alternative approaches to understanding the equilibrium properties of hard-sphere liquids. The main objective is to investigate the accuracy and efficiency of different methods for calculating the thermodynamic properties of these liquids, including the radial distribution function, pressure, and compressibility. Using computer simulations and analytical techniques, we compare the results obtained from Monte Carlo simulations, molecular dynamics simulations, and integral equation theories. Our findings reveal that while each method has its advantages and limitations, integral equation theories provide the most accurate and efficient approach for calculating the thermodynamic properties of hard-sphere liquids over a wide range of densities and temperatures. These results have significant implications for the design and optimization of processes involving hard-sphere liquids, such as colloidal suspensions and nanoparticle dispersions.",2008-07-18,True
Oxygen-rich droplets and the enrichment of the ISM,"  We argue that the discrepancies observed in HII regions between abundances
derived from optical recombination lines (ORLs) and collisionally excited lines
(CELs) might well be the signature of a scenario of the enrichment of the
interstellar medium (ISM) proposed by Tenorio-Tagle (1996). In this scenario,
the fresh oxygen released during massive supernova explosions is confined
within the hot superbubbles as long as supernovae continue to explode. Only
after the last massive supernova explosion, the metal-rich gas starts cooling
down and falls on the galaxy within metal-rich droplets. Full mixing of these
metal-rich droplets and the ISM occurs during photoionization by the next
generations of massive stars. During this process, the metal-rich droplets give
rise to strong recombination lines of the metals, leading to the observed
ORL-CEL discrepancy. (The full version of this work is submitted to Astronomy
and Astrophysics.)
",2007-05-23,False
Oxygen-rich droplets and the enrichment of the ISM,"This research paper explores the role of oxygen-rich droplets in enriching the interstellar medium (ISM). The main objective is to investigate the formation, dynamics, and chemical processes of these droplets and their potential contribution to the abundance of oxygen in the ISM. Using numerical simulations and observational data, the authors demonstrate that oxygen-rich droplets can form in the outflows of oxygen-rich stars, and that they can survive in the ISM for millions of years. These droplets can also trigger the formation of new stars and planets, and may have played a key role in the evolution of the early universe. The study concludes that oxygen-rich droplets are an important source of oxygen enrichment in the ISM, and that further research is needed to fully understand their impact on the chemical evolution of galaxies.",2007-05-23,True
"Soft modes and NTE in Zn(CN)2 from Raman spectroscopy and first
  principles calculations","  We have studied Zn(CN)2 at high pressure using Raman spectroscopy, and report
Gruneisen parameters of the soft phonons. The phonon frequencies and eigen
vectors obtained from ab-initio calculations are used for the assignment of the
observed phonon spectra. Out of the eleven zone-centre optical modes, six modes
exhibit negative Gruneisen parameter. The calculations suggest that the soft
phonons correspond to the librational and translational modes of CN rigid unit,
with librational modes contributing more to thermal expansion. A rapid
disordering of the lattice is found above 1.6 GPa from X-ray diffraction.
",2009-11-13,False
"Soft modes and NTE in Zn(CN)2 from Raman spectroscopy and first
  principles calculations","Soft modes and negative thermal expansion (NTE) in Zn(CN)2 have been investigated using Raman spectroscopy and first principles calculations. The results show that Zn(CN)2 exhibits anisotropic NTE, which is attributed to the softening of specific phonon modes. Theoretical calculations and Raman spectroscopy provide complementary evidence for the existence of these soft modes. The study also highlights the importance of considering crystal anisotropy in understanding NTE in Zn(CN)2. These findings provide insights into the fundamental mechanisms of NTE in molecular materials and offer potential applications in thermal management.",2009-11-13,True
Estimation of experimental data redundancy and related statistics,"  Redundancy of experimental data is the basic statistic from which the
complexity of a natural phenomenon and the proper number of experiments needed
for its exploration can be estimated. The redundancy is expressed by the
entropy of information pertaining to the probability density function of
experimental variables. Since the calculation of entropy is inconvenient due to
integration over a range of variables, an approximate expression for redundancy
is derived that includes only a sum over the set of experimental data about
these variables. The approximation makes feasible an efficient estimation of
the redundancy of data along with the related experimental information and
information cost function. From the experimental information the complexity of
the phenomenon can be simply estimated, while the proper number of experiments
needed for its exploration can be determined from the minimum of the cost
function. The performance of the approximate estimation of these statistics is
demonstrated on two-dimensional normally distributed random data.
",2007-10-10,False
Estimation of experimental data redundancy and related statistics,"This research paper aims to propose a method for estimating the redundancy of experimental data and related statistics. The proposed approach involves the use of statistical techniques to analyze the data and determine the level of redundancy. The research explores various factors that contribute to the redundancy of data, including measurement error, experimental design, and sample size. Additionally, the study examines the impact of redundancy on the accuracy and precision of statistical estimates. The research findings provide valuable insights into the importance of data redundancy in experimental design and statistical analysis. The proposed method can be used to optimize experimental design and improve the accuracy of statistical estimates, thereby enhancing the quality of scientific research.",2007-10-10,True
Effective potentials for quasicrystals from ab-initio data,"  Classical effective potentials are indispensable for any large-scale
atomistic simulations, and the relevance of simulation results crucially
depends on the quality of the potentials used. For complex alloys like
quasicrystals, however, realistic effective potentials are practically
inexistent. We report here on our efforts to develop effective potentials
especially for quasicrystalline alloy systems. We use the so-called force
matching method, in which the potential parameters are adapted so as to
optimally reproduce the forces and energies in a set of suitably chosen
reference configurations. These reference data are calculated with ab-initio
methods. As a first application, EAM potentials for decagonal Al-Ni-Co,
icosahedral Ca-Cd, and both icosahedral and decagonal Mg-Zn quasicrystals have
been constructed. The influence of the potential range and degree of
specialisation on the accuracy and other properties is discussed and compared.
",2009-07-07,False
Effective potentials for quasicrystals from ab-initio data,"The research paper ""Effective potentials for quasicrystals from ab-initio data"" presents a method to construct effective interatomic potentials for quasicrystals using ab-initio data. The main theme of the paper is to provide a practical approach for the study of quasicrystals by developing simplified models that can be used to accurately predict their properties and behavior. The authors demonstrate the effectiveness of their approach by comparing the results of simulations using the effective potentials to those obtained from the ab-initio calculations. They conclude that their method is a promising tool for the study of quasicrystals and can lead to a better understanding of their unique properties.",2009-07-07,True
"Radiative losses and cut-offs of energetic particles at relativistic
  shocks","  We investigate the acceleration and simultaneous radiative losses of
electrons in the vicinity of relativistic shocks. Particles undergo pitch angle
diffusion, gaining energy as they cross the shock by the Fermi mechanism and
also emitting synchrotron radiation in the ambient magnetic field. A
semi-analytic approach is developed which allows us to consider the behaviour
of the shape of the spectral cut-off and the variation of that cut-off with the
particle pitch angle. The implications for the synchrotron emission of
relativistic jets, such as those in gamma ray burst sources and blazars, are
discussed.
",2009-06-23,False
